1.498139813774E9,eduroam,00:81:c4:85:07:a0,2462,-62
1.498139813774E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-48
1.498139813774E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-43
1.498139813774E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-47
1.498139813774E9,AP_3,e8:de:27:6f:f5:d1,2432,-42
1.498139813774E9,AP_1,e8:de:27:6f:e4:d9,2432,-34
1.498139813774E9,AP_2,e8:de:27:70:02:b5,2432,-51
1.498139813774E9,eduroam,00:2a:10:3d:b0:1f,5220,-66
1.498139813774E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139813774E9,eduroam,40:18:b1:78:86:55,2462,-87
1.498139813774E9,OWL,00:2a:10:3d:b0:1e,5220,-66
1.498139813774E9,eduroam,08:ea:44:96:ec:eb,5220,-83
1.498139813774E9,OWL,08:ea:44:96:ec:ea,5220,-84
1.498139813774E9,OWL,08:ea:44:96:ec:d5,2437,-73
1.498139813774E9,eduroam,18:8b:45:09:70:0f,5280,-81
1.498139813774E9,OWL,18:8b:45:09:70:0e,5280,-82
1.498139813774E9,OWL,18:8b:45:09:70:ee,5280,-80
1.498139813774E9,eduroam,18:8b:45:09:70:ef,5280,-80
1.498139813774E9,,08:ea:44:96:ec:e4,5220,-85
1.498139813774E9,OWL,00:81:c4:85:07:a1,2462,-55
1.498139813774E9,eduroam,40:18:b1:7b:3e:95,2412,-89
1.498139813774E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.498139813774E9,eduroam,40:18:b1:78:a9:55,2412,-87
1.498139813774E9,eduroam,18:8b:45:09:70:e0,2412,-75
1.498139813774E9,eduroam,08:ea:44:96:ec:d6,2437,-71
1.498139813774E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.498139813774E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139813774E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139813774E9,OWL,08:ea:44:96:ec:95,2462,-86
1.498139815209E9,eduroam,00:81:c4:85:07:a0,2462,-58
1.498139815209E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-47
1.498139815209E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-41
1.498139815209E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-49
1.498139815209E9,AP_3,e8:de:27:6f:f5:d1,2432,-50
1.498139815209E9,AP_1,e8:de:27:6f:e4:d9,2432,-39
1.498139815209E9,AP_2,e8:de:27:70:02:b5,2432,-45
1.49813981521E9,eduroam,00:2a:10:3d:b0:1f,5220,-66
1.49813981521E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.49813981521E9,eduroam,40:18:b1:78:86:55,2462,-81
1.49813981521E9,OWL,00:2a:10:3d:b0:1e,5220,-66
1.49813981521E9,eduroam,08:ea:44:96:ec:eb,5220,-82
1.49813981521E9,OWL,08:ea:44:96:ec:ea,5220,-82
1.49813981521E9,OWL,08:ea:44:96:ec:d5,2437,-69
1.49813981521E9,eduroam,18:8b:45:09:70:0f,5280,-79
1.49813981521E9,OWL,18:8b:45:09:70:0e,5280,-79
1.49813981521E9,OWL,18:8b:45:09:70:ee,5280,-80
1.49813981521E9,eduroam,18:8b:45:09:70:ef,5280,-80
1.49813981521E9,,08:ea:44:96:ec:e4,5220,-82
1.49813981521E9,OWL,00:81:c4:85:07:a1,2462,-61
1.49813981521E9,eduroam,40:18:b1:7b:3e:95,2412,-88
1.49813981521E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.49813981521E9,eduroam,08:ea:44:96:ec:d6,2437,-67
1.49813981521E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.49813981521E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.49813981521E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.49813981521E9,OWL,08:ea:44:96:ec:95,2462,-87
1.49813981521E9,OWL,40:18:b1:78:89:d4,2437,-87
1.49813981521E9,OWL,40:18:b1:7b:3e:94,2412,-89
1.498139816676E9,eduroam,00:81:c4:85:07:a0,2462,-59
1.498139816676E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-49
1.498139816676E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-41
1.498139816676E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-49
1.498139816676E9,AP_3,e8:de:27:6f:f5:d1,2432,-40
1.498139816676E9,AP_1,e8:de:27:6f:e4:d9,2432,-34
1.498139816676E9,AP_2,e8:de:27:70:02:b5,2432,-43
1.498139816676E9,eduroam,00:2a:10:3d:b0:1f,5220,-67
1.498139816676E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139816676E9,eduroam,40:18:b1:78:86:55,2462,-78
1.498139816676E9,OWL,00:2a:10:3d:b0:1e,5220,-67
1.498139816676E9,eduroam,08:ea:44:96:ec:eb,5220,-78
1.498139816676E9,OWL,08:ea:44:96:ec:ea,5220,-78
1.498139816676E9,OWL,08:ea:44:96:ec:d5,2437,-69
1.498139816676E9,eduroam,18:8b:45:09:70:0f,5280,-82
1.498139816676E9,OWL,18:8b:45:09:70:0e,5280,-83
1.498139816676E9,OWL,18:8b:45:09:70:ee,5280,-81
1.498139816676E9,eduroam,18:8b:45:09:70:ef,5280,-81
1.498139816676E9,,08:ea:44:96:ec:e4,5220,-77
1.498139816676E9,OWL,00:81:c4:85:07:a1,2462,-57
1.498139816676E9,eduroam,40:18:b1:7b:3e:95,2412,-87
1.498139816676E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.498139816676E9,eduroam,08:ea:44:96:ec:d6,2437,-67
1.498139816676E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.498139816676E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139816676E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139816676E9,OWL,08:ea:44:96:ec:95,2462,-85
1.498139816676E9,OWL,40:18:b1:78:89:d4,2437,-87
1.498139816676E9,OWL,40:18:b1:7b:3e:94,2412,-88
1.498139816676E9,eduroam,40:18:b1:78:a9:55,2412,-85
1.498139816676E9,OWL,40:18:b1:78:89:e9,5220,-90
1.498139816676E9,OWL,00:2a:10:0d:6d:31,2412,-88
1.498139818236E9,eduroam,00:81:c4:85:07:a0,2462,-57
1.498139818236E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-46
1.498139818236E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-41
1.498139818236E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-50
1.498139818236E9,AP_3,e8:de:27:6f:f5:d1,2432,-39
1.498139818236E9,AP_1,e8:de:27:6f:e4:d9,2432,-32
1.498139818236E9,AP_2,e8:de:27:70:02:b5,2432,-42
1.498139818237E9,eduroam,00:2a:10:3d:b0:1f,5220,-67
1.498139818237E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139818237E9,eduroam,40:18:b1:78:86:55,2462,-82
1.498139818237E9,OWL,00:2a:10:3d:b0:1e,5220,-67
1.498139818237E9,eduroam,08:ea:44:96:ec:eb,5220,-81
1.498139818237E9,OWL,08:ea:44:96:ec:ea,5220,-81
1.498139818237E9,OWL,08:ea:44:96:ec:d5,2437,-69
1.498139818237E9,eduroam,18:8b:45:09:70:0f,5280,-80
1.498139818237E9,OWL,18:8b:45:09:70:0e,5280,-81
1.498139818237E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139818237E9,eduroam,18:8b:45:09:70:ef,5280,-82
1.498139818237E9,,08:ea:44:96:ec:e4,5220,-80
1.498139818237E9,OWL,00:81:c4:85:07:a1,2462,-57
1.498139818237E9,eduroam,40:18:b1:7b:3e:95,2412,-88
1.498139818237E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.498139818237E9,eduroam,08:ea:44:96:ec:d6,2437,-68
1.498139818237E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.498139818237E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139818237E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139818237E9,OWL,08:ea:44:96:ec:95,2462,-85
1.498139818237E9,OWL,40:18:b1:78:89:d4,2437,-85
1.498139818237E9,OWL,40:18:b1:7b:3e:94,2412,-89
1.498139818237E9,eduroam,40:18:b1:78:a9:55,2412,-86
1.498139818237E9,OWL,40:18:b1:78:89:e9,5220,-90
1.498139818237E9,OWL,00:2a:10:0d:6d:31,2412,-88
1.498139818237E9,eduroam,40:18:b1:78:89:d5,2437,-84
1.498139819657E9,eduroam,00:81:c4:85:07:a0,2462,-57
1.498139819657E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-46
1.498139819657E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-42
1.498139819657E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-50
1.498139819657E9,AP_3,e8:de:27:6f:f5:d1,2432,-39
1.498139819657E9,AP_1,e8:de:27:6f:e4:d9,2432,-36
1.498139819657E9,AP_2,e8:de:27:70:02:b5,2432,-46
1.498139819657E9,eduroam,00:2a:10:3d:b0:1f,5220,-68
1.498139819657E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139819657E9,eduroam,40:18:b1:78:86:55,2462,-86
1.498139819657E9,OWL,00:2a:10:3d:b0:1e,5220,-67
1.498139819657E9,eduroam,08:ea:44:96:ec:eb,5220,-81
1.498139819658E9,OWL,08:ea:44:96:ec:ea,5220,-81
1.498139819658E9,OWL,08:ea:44:96:ec:d5,2437,-69
1.498139819658E9,eduroam,18:8b:45:09:70:0f,5280,-80
1.498139819658E9,OWL,18:8b:45:09:70:0e,5280,-80
1.498139819658E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139819658E9,eduroam,18:8b:45:09:70:ef,5280,-82
1.498139819658E9,,08:ea:44:96:ec:e4,5220,-81
1.498139819658E9,OWL,00:81:c4:85:07:a1,2462,-54
1.498139819658E9,eduroam,40:18:b1:7b:3e:95,2412,-88
1.498139819658E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.498139819658E9,eduroam,08:ea:44:96:ec:d6,2437,-68
1.498139819658E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.498139819658E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139819658E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139819658E9,OWL,08:ea:44:96:ec:95,2462,-85
1.498139819658E9,OWL,40:18:b1:78:89:d4,2437,-85
1.498139819658E9,OWL,40:18:b1:7b:3e:94,2412,-89
1.498139819658E9,eduroam,40:18:b1:78:a9:55,2412,-86
1.498139819658E9,OWL,40:18:b1:78:89:e9,5220,-90
1.498139819658E9,OWL,00:2a:10:0d:6d:31,2412,-88
1.498139819658E9,eduroam,40:18:b1:78:89:d5,2437,-84
1.498139819658E9,eduroam,18:8b:45:09:70:e0,2412,-78
1.498139819658E9,eduroam,00:2a:10:0d:6d:30,2412,-85
1.498139821059E9,eduroam,00:81:c4:85:07:a0,2462,-56
1.498139821059E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-46
1.498139821059E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-41
1.498139821059E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-54
1.498139821059E9,AP_3,e8:de:27:6f:f5:d1,2432,-37
1.498139821059E9,AP_1,e8:de:27:6f:e4:d9,2432,-36
1.498139821059E9,AP_2,e8:de:27:70:02:b5,2432,-49
1.498139821059E9,eduroam,00:2a:10:3d:b0:1f,5220,-71
1.498139821059E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139821059E9,eduroam,40:18:b1:78:86:55,2462,-86
1.498139821059E9,OWL,00:2a:10:3d:b0:1e,5220,-71
1.498139821059E9,eduroam,08:ea:44:96:ec:eb,5220,-82
1.498139821059E9,OWL,08:ea:44:96:ec:ea,5220,-83
1.498139821059E9,OWL,08:ea:44:96:ec:d5,2437,-72
1.498139821059E9,eduroam,18:8b:45:09:70:0f,5280,-80
1.498139821059E9,OWL,18:8b:45:09:70:0e,5280,-80
1.498139821059E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139821059E9,eduroam,18:8b:45:09:70:ef,5280,-81
1.498139821059E9,,08:ea:44:96:ec:e4,5220,-81
1.498139821059E9,OWL,00:81:c4:85:07:a1,2462,-54
1.498139821059E9,eduroam,40:18:b1:7b:3e:95,2412,-88
1.498139821059E9,eduroam,00:2a:10:1a:69:80,2462,-83
1.498139821059E9,eduroam,08:ea:44:96:ec:d6,2437,-71
1.498139821059E9,eduroam,00:2a:10:3d:af:f0,2462,-85
1.498139821059E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139821059E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139821059E9,OWL,08:ea:44:96:ec:95,2462,-85
1.498139821059E9,OWL,40:18:b1:78:89:d4,2437,-85
1.498139821059E9,OWL,40:18:b1:7b:3e:94,2412,-89
1.498139821059E9,eduroam,40:18:b1:78:a9:55,2412,-86
1.498139821059E9,OWL,40:18:b1:78:89:e9,5220,-90
1.498139821059E9,OWL,00:2a:10:0d:6d:31,2412,-88
1.498139821059E9,eduroam,40:18:b1:78:89:d5,2437,-84
1.498139821059E9,eduroam,18:8b:45:09:70:e0,2412,-78
1.498139821059E9,eduroam,00:2a:10:0d:6d:30,2412,-85
1.498139822576E9,eduroam,00:81:c4:85:07:a0,2462,-56
1.498139822576E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-45
1.498139822576E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-41
1.498139822576E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-53
1.498139822576E9,AP_3,e8:de:27:6f:f5:d1,2432,-38
1.498139822576E9,AP_1,e8:de:27:6f:e4:d9,2432,-35
1.498139822576E9,AP_2,e8:de:27:70:02:b5,2432,-48
1.498139822576E9,eduroam,00:2a:10:3d:b0:1f,5220,-71
1.498139822576E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-84
1.498139822576E9,eduroam,40:18:b1:78:86:55,2462,-86
1.498139822576E9,OWL,00:2a:10:3d:b0:1e,5220,-70
1.498139822576E9,eduroam,08:ea:44:96:ec:eb,5220,-82
1.498139822576E9,OWL,08:ea:44:96:ec:ea,5220,-83
1.498139822576E9,OWL,08:ea:44:96:ec:d5,2437,-75
1.498139822576E9,eduroam,18:8b:45:09:70:0f,5280,-79
1.498139822576E9,OWL,18:8b:45:09:70:0e,5280,-79
1.498139822576E9,OWL,18:8b:45:09:70:ee,5280,-80
1.498139822576E9,eduroam,18:8b:45:09:70:ef,5280,-80
1.498139822576E9,,08:ea:44:96:ec:e4,5220,-81
1.498139822576E9,OWL,00:81:c4:85:07:a1,2462,-53
1.498139822576E9,eduroam,40:18:b1:7b:3e:95,2412,-89
1.498139822576E9,eduroam,00:2a:10:1a:69:80,2462,-82
1.498139822576E9,eduroam,08:ea:44:96:ec:d6,2437,-75
1.498139822576E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139822576E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139822576E9,OWL,08:ea:44:96:ec:95,2462,-85
1.498139822576E9,OWL,40:18:b1:78:89:d4,2437,-85
1.498139822576E9,OWL,40:18:b1:7b:3e:94,2412,-89
1.498139822576E9,eduroam,40:18:b1:78:a9:55,2412,-86
1.498139822576E9,OWL,40:18:b1:78:89:e9,5220,-90
1.498139822576E9,OWL,00:2a:10:0d:6d:31,2412,-86
1.498139822576E9,eduroam,40:18:b1:78:89:d5,2437,-84
1.498139822576E9,eduroam,18:8b:45:09:70:e0,2412,-78
1.498139822576E9,eduroam,00:2a:10:0d:6d:30,2412,-85
1.498139822576E9,OWL,00:2a:10:1a:69:81,2462,-82
1.498139824159E9,eduroam,00:81:c4:85:07:a0,2462,-56
