1.498139656195E9,eduroam,00:81:c4:85:07:a0,2462,-60
1.498139656195E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-52
1.498139656195E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-44
1.498139656195E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-49
1.498139656195E9,AP_3,e8:de:27:6f:f5:d1,2432,-42
1.498139656195E9,AP_1,e8:de:27:6f:e4:d9,2432,-38
1.498139656195E9,AP_2,e8:de:27:70:02:b5,2432,-43
1.498139656195E9,eduroam,00:2a:10:3d:b0:1f,5220,-65
1.498139656195E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-85
1.498139656195E9,eduroam,40:18:b1:78:86:55,2462,-84
1.498139656195E9,OWL,00:2a:10:3d:b0:1e,5220,-65
1.498139656195E9,eduroam,08:ea:44:96:ec:eb,5220,-78
1.498139656195E9,eduroam,08:ea:44:96:ec:d6,2437,-76
1.498139656195E9,OWL,08:ea:44:96:ec:ea,5220,-78
1.498139656195E9,OWL,08:ea:44:96:ec:d5,2437,-73
1.498139656195E9,eduroam,18:8b:45:09:70:0f,5280,-84
1.498139656195E9,OWL,18:8b:45:09:70:0e,5280,-84
1.498139656195E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139656195E9,eduroam,18:8b:45:09:70:ef,5280,-82
1.498139656195E9,OWL,00:2a:10:3d:b0:11,2437,-62
1.498139656195E9,OWL,40:18:b1:7b:42:14,2462,-88
1.498139656196E9,eduroam,40:18:b1:7b:3e:95,2412,-90
1.498139656196E9,OWL,08:ea:44:96:ec:95,2462,-88
1.498139656196E9,OWL,40:18:b1:7b:3e:94,2412,-90
1.498139656196E9,,08:ea:44:96:ec:e4,5220,-77
1.498139657641E9,eduroam,00:81:c4:85:07:a0,2462,-60
1.498139657641E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-53
1.498139657641E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-44
1.498139657641E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-49
1.498139657641E9,AP_3,e8:de:27:6f:f5:d1,2432,-44
1.498139657641E9,AP_1,e8:de:27:6f:e4:d9,2432,-36
1.498139657641E9,AP_2,e8:de:27:70:02:b5,2432,-42
1.498139657641E9,eduroam,00:2a:10:3d:b0:1f,5220,-64
1.498139657641E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-86
1.498139657641E9,eduroam,40:18:b1:78:86:55,2462,-84
1.498139657641E9,OWL,00:2a:10:3d:b0:1e,5220,-64
1.498139657641E9,eduroam,08:ea:44:96:ec:eb,5220,-81
1.498139657641E9,eduroam,08:ea:44:96:ec:d6,2437,-76
1.498139657641E9,OWL,08:ea:44:96:ec:ea,5220,-81
1.498139657641E9,OWL,08:ea:44:96:ec:d5,2437,-73
1.498139657641E9,eduroam,18:8b:45:09:70:0f,5280,-83
1.498139657641E9,OWL,18:8b:45:09:70:0e,5280,-83
1.498139657641E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139657641E9,eduroam,18:8b:45:09:70:ef,5280,-83
1.498139657641E9,OWL,00:2a:10:3d:b0:11,2437,-62
1.498139657641E9,OWL,40:18:b1:7b:42:14,2462,-88
1.498139657641E9,eduroam,40:18:b1:7b:3e:95,2412,-90
1.498139657642E9,OWL,08:ea:44:96:ec:95,2462,-88
1.498139657642E9,OWL,40:18:b1:7b:3e:94,2412,-90
1.498139657642E9,,08:ea:44:96:ec:e4,5220,-81
1.498139657642E9,eduroam,00:2a:10:3d:af:f0,2462,-84
1.498139657642E9,eduroam,08:ea:44:96:ec:96,2462,-85
1.498139657642E9,OWL,00:81:c4:85:07:a1,2462,-58
1.498139657642E9,OWL,00:2a:10:3d:af:f1,2462,-85
1.498139659059E9,eduroam,00:81:c4:85:07:a0,2462,-60
1.498139659059E9,TP-LINK_5GHz_6FF5D0,e8:de:27:6f:f5:d0,5745,-54
1.498139659059E9,TP-LINK_5GHz_6FE4D8,e8:de:27:6f:e4:d8,5745,-44
1.498139659059E9,TP-LINK_5GHz_7002B4,e8:de:27:70:02:b4,5745,-48
1.498139659059E9,AP_3,e8:de:27:6f:f5:d1,2432,-43
1.498139659059E9,AP_1,e8:de:27:6f:e4:d9,2432,-39
1.498139659059E9,AP_2,e8:de:27:70:02:b5,2432,-40
1.498139659059E9,eduroam,00:2a:10:3d:b0:1f,5220,-65
1.498139659059E9,Anthony's iMac,10:9a:dd:a0:fb:1e,2462,-87
1.498139659059E9,eduroam,40:18:b1:78:86:55,2462,-84
1.498139659059E9,OWL,00:2a:10:3d:b0:1e,5220,-64
1.498139659059E9,eduroam,08:ea:44:96:ec:eb,5220,-81
1.498139659059E9,eduroam,08:ea:44:96:ec:d6,2437,-76
1.498139659059E9,OWL,08:ea:44:96:ec:ea,5220,-79
1.498139659059E9,OWL,08:ea:44:96:ec:d5,2437,-73
1.498139659059E9,eduroam,18:8b:45:09:70:0f,5280,-83
1.498139659059E9,OWL,18:8b:45:09:70:0e,5280,-83
1.498139659059E9,OWL,18:8b:45:09:70:ee,5280,-82
1.498139659059E9,eduroam,18:8b:45:09:70:ef,5280,-83
1.498139659059E9,OWL,00:2a:10:3d:b0:11,2437,-62
1.498139659059E9,OWL,40:18:b1:7b:42:14,2462,-88
1.498139659059E9,eduroam,40:18:b1:7b:3e:95,2412,-90
1.498139659059E9,OWL,08:ea:44:96:ec:95,2462,-86
1.498139659059E9,OWL,40:18:b1:7b:3e:94,2412,-90
1.498139659059E9,,08:ea:44:96:ec:e4,5220,-79
1.498139659059E9,eduroam,00:2a:10:3d:af:f0,2462,-84
1.498139659059E9,eduroam,08:ea:44:96:ec:96,2462,-87
1.498139659059E9,OWL,00:81:c4:85:07:a1,2462,-56
