14 3
1 AP_1 -45.23
2 AP_2 -61.83
3 AP_3 -36.85
4 AP_4 -44.86
5 AP_5 -54.07
6 AP_1 -44.14
7 AP_2 -60.49
8 AP_3 -50.59
9 AP_4 -44.35
10 AP_5 -54.60
11 AP_1 -44.78
12 AP_2 -58.84
13 AP_3 -33.25
14 AP_4 -44.73
15 AP_5 -53.68
16 AP_1 -44.72
17 AP_2 -59.73
18 AP_3 -41.97
19 AP_4 -45.02
20 AP_5 -53.53
21 AP_1 -44.92
22 AP_2 -70.41
23 AP_3 -40.97
24 AP_4 -44.69
25 AP_5 -53.59
26 AP_1 -44.26
27 AP_2 -57.25
28 AP_3 -30.78
29 AP_4 -44.69
30 AP_5 -52.91
31 AP_1 -44.70
32 AP_2 -60.23
33 AP_3 -45.63
34 AP_4 -44.76
35 AP_5 -53.86
36 AP_1 -44.22
37 AP_2 -60.34
38 AP_3 -39.88
39 AP_4 -45.02
40 AP_5 -54.29
41 AP_1 -44.39
42 AP_2 -56.81
43 AP_3 -41.96
44 AP_4 -45.12
45 AP_5 -53.14
46 AP_1 -43.74
47 AP_2 -68.74
48 AP_3 -45.52
49 AP_4 -44.37
50 AP_5 -54.84
51 AP_1 -45.12
52 AP_2 -64.61
53 AP_3 -36.72
54 AP_4 -45.20
55 AP_5 -53.41
56 AP_1 -44.39
57 AP_2 -65.27
58 AP_3 -47.47
59 AP_4 -45.09
60 AP_5 -55.07
61 AP_1 -44.82
62 AP_2 -64.47
63 AP_3 -40.10
64 AP_4 -44.76
65 AP_5 -54.05
66 AP_1 -43.69
67 AP_2 -60.50
68 AP_3 -47.98
69 AP_4 -43.98
70 AP_5 -53.57
71 AP_1 -43.96
72 AP_2 -59.55
73 AP_3 -34.46
74 AP_4 -44.70
75 AP_5 -52.97
76 AP_1 -43.90
77 AP_2 -61.78
78 AP_3 -37.28
79 AP_4 -44.73
80 AP_5 -54.81
81 AP_1 -44.74
82 AP_2 -50.41
83 AP_3 -36.81
84 AP_4 -45.51
85 AP_5 -52.46
86 AP_1 -44.76
87 AP_2 -54.17
88 AP_3 -45.97
89 AP_4 -44.92
90 AP_5 -53.46
91 AP_1 -44.66
92 AP_2 -49.78
93 AP_3 -36.49
94 AP_4 -44.44
95 AP_5 -54.77
