3 5
1 AP_1 -35.56
2 AP_2 -61.83
3 AP_3 -48.61
4 AP_4 -64.13
5 AP_5 -57.39
6 AP_1 -35.21
7 AP_2 -57.64
8 AP_3 -36.65
9 AP_4 -63.09
10 AP_5 -57.54
11 AP_1 -35.26
12 AP_2 -60.45
13 AP_3 -45.61
14 AP_4 -63.81
15 AP_5 -57.40
16 AP_1 -35.46
17 AP_2 -60.27
18 AP_3 -43.52
19 AP_4 -64.36
20 AP_5 -57.06
21 AP_1 -35.84
22 AP_2 -55.25
23 AP_3 -48.33
24 AP_4 -64.32
25 AP_5 -59.48
26 AP_1 -35.86
27 AP_2 -58.13
28 AP_3 -46.03
29 AP_4 -64.00
30 AP_5 -57.47
31 AP_1 -35.06
32 AP_2 -53.79
33 AP_3 -44.01
34 AP_4 -63.62
35 AP_5 -58.74
36 AP_1 -35.20
37 AP_2 -61.16
38 AP_3 -51.54
39 AP_4 -64.30
40 AP_5 -56.51
41 AP_1 -36.11
42 AP_2 -61.79
43 AP_3 -42.64
44 AP_4 -63.99
45 AP_5 -57.75
46 AP_1 -35.33
47 AP_2 -60.65
48 AP_3 -31.65
49 AP_4 -63.83
50 AP_5 -56.20
51 AP_1 -35.19
52 AP_2 -62.09
53 AP_3 -34.68
54 AP_4 -64.04
55 AP_5 -58.52
56 AP_1 -35.73
57 AP_2 -55.13
58 AP_3 -46.15
59 AP_4 -63.94
60 AP_5 -57.41
61 AP_1 -36.05
62 AP_2 -52.74
63 AP_3 -41.23
64 AP_4 -64.16
65 AP_5 -57.31
66 AP_1 -35.29
67 AP_2 -61.61
68 AP_3 -38.25
69 AP_4 -63.48
70 AP_5 -57.31
71 AP_1 -35.95
72 AP_2 -60.66
73 AP_3 -41.83
74 AP_4 -63.55
75 AP_5 -56.32
76 AP_1 -35.01
77 AP_2 -55.30
78 AP_3 -40.10
79 AP_4 -64.04
80 AP_5 -57.38
81 AP_1 -35.66
82 AP_2 -58.45
83 AP_3 -34.53
84 AP_4 -63.96
85 AP_5 -56.94
86 AP_1 -35.59
87 AP_2 -58.46
88 AP_3 -43.48
89 AP_4 -63.87
90 AP_5 -57.36
91 AP_1 -35.64
92 AP_2 -63.67
93 AP_3 -33.17
94 AP_4 -63.60
95 AP_5 -57.75
96 AP_1 -35.27
97 AP_2 -63.43
98 AP_3 -36.44
99 AP_4 -63.73
100 AP_5 -56.12
101 AP_1 -36.73
102 AP_2 -62.68
103 AP_3 -35.22
104 AP_4 -63.98
105 AP_5 -57.09
106 AP_1 -36.14
107 AP_2 -53.36
108 AP_3 -42.62
109 AP_4 -64.30
110 AP_5 -58.31
111 AP_1 -35.59
112 AP_2 -51.53
113 AP_3 -45.18
114 AP_4 -64.46
115 AP_5 -59.09
116 AP_1 -35.43
117 AP_2 -62.62
118 AP_3 -49.55
119 AP_4 -63.68
120 AP_5 -57.14
121 AP_1 -35.27
122 AP_2 -56.23
123 AP_3 -35.51
124 AP_4 -64.30
125 AP_5 -58.73
126 AP_1 -35.12
127 AP_2 -58.73
128 AP_3 -47.22
129 AP_4 -64.06
130 AP_5 -57.37
131 AP_1 -35.79
132 AP_2 -63.01
133 AP_3 -41.08
134 AP_4 -64.04
135 AP_5 -57.05
136 AP_1 -34.39
137 AP_2 -61.73
138 AP_3 -41.36
139 AP_4 -63.28
140 AP_5 -57.37
141 AP_1 -35.83
142 AP_2 -53.73
143 AP_3 -46.66
144 AP_4 -63.84
145 AP_5 -58.03
146 AP_1 -35.87
147 AP_2 -59.55
148 AP_3 -43.06
149 AP_4 -64.20
150 AP_5 -57.98
151 AP_1 -34.86
152 AP_2 -58.25
153 AP_3 -45.82
154 AP_4 -63.79
155 AP_5 -57.11
156 AP_1 -35.36
157 AP_2 -56.14
158 AP_3 -44.90
159 AP_4 -63.79
160 AP_5 -57.19
161 AP_1 -36.07
162 AP_2 -51.76
163 AP_3 -43.21
164 AP_4 -63.51
165 AP_5 -59.03
166 AP_1 -35.62
167 AP_2 -63.27
168 AP_3 -45.06
169 AP_4 -64.73
170 AP_5 -56.53
171 AP_1 -35.99
172 AP_2 -59.22
173 AP_3 -48.08
174 AP_4 -63.59
175 AP_5 -58.74
176 AP_1 -35.72
177 AP_2 -54.81
178 AP_3 -43.65
179 AP_4 -63.23
180 AP_5 -54.75
181 AP_1 -35.94
182 AP_2 -54.35
183 AP_3 -45.73
184 AP_4 -63.83
