3 6
1 AP_1 -35.26
2 AP_2 -62.20
3 AP_3 -35.14
4 AP_4 -63.40
5 AP_5 -55.89
6 AP_1 -35.08
7 AP_2 -50.68
8 AP_3 -42.74
9 AP_4 -63.24
10 AP_5 -56.34
11 AP_1 -35.14
12 AP_2 -57.32
13 AP_3 -48.68
14 AP_4 -64.10
15 AP_5 -56.94
16 AP_1 -35.09
17 AP_2 -56.87
18 AP_3 -36.33
19 AP_4 -63.50
20 AP_5 -57.12
21 AP_1 -35.73
22 AP_2 -55.95
23 AP_3 -47.66
24 AP_4 -63.25
25 AP_5 -56.62
26 AP_1 -35.09
27 AP_2 -57.88
28 AP_3 -38.75
29 AP_4 -63.24
30 AP_5 -58.15
31 AP_1 -35.37
32 AP_2 -52.99
33 AP_3 -47.91
34 AP_4 -64.18
35 AP_5 -57.22
36 AP_1 -34.83
37 AP_2 -60.27
38 AP_3 -37.70
39 AP_4 -63.79
40 AP_5 -57.70
41 AP_1 -34.67
42 AP_2 -53.18
43 AP_3 -40.12
44 AP_4 -63.64
45 AP_5 -58.68
46 AP_1 -34.87
47 AP_2 -61.26
48 AP_3 -42.57
49 AP_4 -63.92
50 AP_5 -58.48
51 AP_1 -35.58
52 AP_2 -45.80
53 AP_3 -48.78
54 AP_4 -64.86
55 AP_5 -57.13
56 AP_1 -35.56
57 AP_2 -48.44
58 AP_3 -49.40
59 AP_4 -64.23
60 AP_5 -56.88
61 AP_1 -35.73
62 AP_2 -59.70
63 AP_3 -38.38
64 AP_4 -64.07
65 AP_5 -57.81
66 AP_1 -35.31
67 AP_2 -60.46
68 AP_3 -44.40
69 AP_4 -63.95
70 AP_5 -57.80
71 AP_1 -35.78
72 AP_2 -61.33
73 AP_3 -44.40
74 AP_4 -63.61
75 AP_5 -57.29
76 AP_1 -34.87
77 AP_2 -69.15
78 AP_3 -44.20
79 AP_4 -63.38
80 AP_5 -57.01
81 AP_1 -35.92
82 AP_2 -59.89
83 AP_3 -40.36
84 AP_4 -64.10
85 AP_5 -56.34
86 AP_1 -36.32
87 AP_2 -57.41
88 AP_3 -47.39
89 AP_4 -63.79
90 AP_5 -57.75
91 AP_1 -34.42
92 AP_2 -56.61
93 AP_3 -42.91
94 AP_4 -64.30
95 AP_5 -58.09
96 AP_1 -35.78
97 AP_2 -56.89
98 AP_3 -46.22
99 AP_4 -64.11
100 AP_5 -57.15
101 AP_1 -35.86
102 AP_2 -54.63
103 AP_3 -42.99
104 AP_4 -64.16
105 AP_5 -56.57
106 AP_1 -35.63
107 AP_2 -53.87
108 AP_3 -40.95
109 AP_4 -65.00
110 AP_5 -57.43
111 AP_1 -35.19
112 AP_2 -47.99
113 AP_3 -44.86
114 AP_4 -64.10
115 AP_5 -56.16
116 AP_1 -34.75
117 AP_2 -52.08
118 AP_3 -42.05
119 AP_4 -63.88
120 AP_5 -56.45
121 AP_1 -34.70
122 AP_2 -69.25
123 AP_3 -39.89
124 AP_4 -63.84
125 AP_5 -58.74
126 AP_1 -33.57
127 AP_2 -57.38
128 AP_3 -50.11
129 AP_4 -64.35
130 AP_5 -58.24
131 AP_1 -34.65
132 AP_2 -66.94
133 AP_3 -33.69
134 AP_4 -64.12
135 AP_5 -56.72
136 AP_1 -36.29
137 AP_2 -59.55
138 AP_3 -44.14
139 AP_4 -64.47
140 AP_5 -56.43
141 AP_1 -34.62
142 AP_2 -66.47
143 AP_3 -43.06
144 AP_4 -64.31
145 AP_5 -56.86
146 AP_1 -34.99
147 AP_2 -59.81
148 AP_3 -42.43
149 AP_4 -63.70
150 AP_5 -56.97
151 AP_1 -34.69
152 AP_2 -60.82
153 AP_3 -40.05
154 AP_4 -63.87
155 AP_5 -58.09
156 AP_1 -34.42
157 AP_2 -55.65
158 AP_3 -50.60
159 AP_4 -63.50
160 AP_5 -57.02
161 AP_1 -34.80
162 AP_2 -51.27
163 AP_3 -44.11
164 AP_4 -64.21
165 AP_5 -56.22
166 AP_1 -34.64
167 AP_2 -54.57
168 AP_3 -33.48
169 AP_4 -64.42
170 AP_5 -58.08
171 AP_1 -34.65
172 AP_2 -52.07
173 AP_3 -32.21
174 AP_4 -63.50
175 AP_5 -55.64
176 AP_1 -34.91
177 AP_2 -60.88
178 AP_3 -38.36
179 AP_4 -63.47
180 AP_5 -56.82
181 AP_1 -36.01
182 AP_2 -64.93
183 AP_3 -54.41
184 AP_4 -64.05
185 AP_5 -54.94
186 AP_1 -34.63
187 AP_2 -62.94
188 AP_3 -41.52
189 AP_4 -64.04
190 AP_5 -56.90
191 AP_1 -35.04
192 AP_2 -57.02
193 AP_3 -43.24
194 AP_4 -63.58
195 AP_5 -56.01
196 AP_1 -34.10
197 AP_2 -56.31
198 AP_3 -35.51
199 AP_4 -64.68
200 AP_5 -57.31
201 AP_1 -34.85
202 AP_2 -60.94
203 AP_3 -36.99
204 AP_4 -63.65
205 AP_5 -57.21
206 AP_1 -34.85
207 AP_2 -56.89
208 AP_3 -35.94
209 AP_4 -63.85
210 AP_5 -56.54
211 AP_1 -34.26
212 AP_2 -58.14
213 AP_3 -45.36
214 AP_4 -64.42
215 AP_5 -55.24
216 AP_1 -34.74
217 AP_2 -69.15
218 AP_3 -42.05
219 AP_4 -64.16
220 AP_5 -57.97
221 AP_1 -34.57
222 AP_2 -61.44
223 AP_3 -36.15
224 AP_4 -64.35
225 AP_5 -57.68
226 AP_1 -35.40
227 AP_2 -59.11
228 AP_3 -40.59
229 AP_4 -64.42
230 AP_5 -56.58
231 AP_1 -34.69
232 AP_2 -63.47
233 AP_3 -39.89
234 AP_4 -64.01
235 AP_5 -55.93
236 AP_1 -35.51
237 AP_2 -60.75
238 AP_3 -47.84
239 AP_4 -63.95
240 AP_5 -58.40
241 AP_1 -34.80
242 AP_2 -59.11
243 AP_3 -37.45
244 AP_4 -64.28
245 AP_5 -57.69
246 AP_1 -35.21
247 AP_2 -56.17
248 AP_3 -45.71
249 AP_4 -65.07
250 AP_5 -56.36
