8 8
1 AP_1 -34.19
2 AP_2 -62.18
3 AP_3 -35.89
4 AP_1 -34.67
5 AP_2 -56.11
6 AP_3 -42.63
7 AP_1 -34.72
8 AP_2 -61.17
9 AP_3 -40.45
10 AP_1 -34.97
11 AP_2 -58.07
12 AP_3 -37.19
13 AP_1 -35.29
14 AP_2 -43.24
15 AP_3 -47.12
16 AP_1 -34.16
17 AP_2 -55.70
18 AP_3 -41.78
19 AP_1 -34.67
20 AP_2 -62.28
21 AP_3 -30.85
22 AP_1 -34.53
23 AP_2 -53.30
24 AP_3 -43.65
25 AP_1 -34.85
26 AP_2 -59.44
27 AP_3 -43.04
28 AP_1 -34.56
29 AP_2 -60.90
30 AP_3 -41.78
31 AP_1 -34.07
32 AP_2 -52.52
33 AP_3 -38.21
34 AP_1 -35.20
35 AP_2 -58.37
36 AP_3 -39.31
37 AP_1 -34.30
38 AP_2 -64.81
39 AP_3 -43.28
40 AP_1 -34.95
41 AP_2 -51.06
42 AP_3 -32.83
43 AP_1 -34.19
44 AP_2 -53.19
45 AP_3 -32.54
46 AP_1 -33.70
47 AP_2 -56.36
48 AP_3 -36.47
49 AP_1 -34.13
50 AP_2 -64.43
51 AP_3 -37.43
52 AP_1 -35.69
53 AP_2 -52.57
54 AP_3 -47.54
55 AP_1 -34.90
56 AP_2 -55.01
57 AP_3 -32.69
58 AP_1 -34.16
59 AP_2 -58.69
60 AP_3 -42.46
61 AP_1 -34.88
62 AP_2 -55.22
63 AP_3 -40.09
64 AP_1 -34.72
65 AP_2 -54.59
66 AP_3 -42.07
67 AP_1 -34.61
68 AP_2 -56.73
69 AP_3 -33.70
70 AP_1 -34.14
71 AP_2 -62.14
72 AP_3 -38.84
73 AP_1 -35.12
74 AP_2 -58.62
75 AP_3 -34.96
76 AP_1 -35.38
77 AP_2 -53.00
78 AP_3 -46.61
79 AP_1 -34.46
80 AP_2 -49.63
81 AP_3 -37.53
82 AP_1 -34.34
83 AP_2 -60.44
84 AP_3 -35.09
85 AP_1 -35.14
86 AP_2 -48.57
87 AP_3 -44.66
88 AP_1 -34.46
89 AP_2 -54.13
90 AP_3 -36.66
91 AP_1 -35.25
92 AP_2 -55.02
93 AP_3 -49.05
94 AP_1 -35.19
95 AP_2 -55.84
96 AP_3 -43.68
97 AP_1 -34.48
98 AP_2 -57.56
99 AP_3 -47.89
100 AP_1 -34.13
101 AP_2 -60.03
102 AP_3 -43.23
103 AP_1 -35.53
104 AP_2 -55.63
105 AP_3 -38.24
106 AP_1 -35.22
107 AP_2 -52.52
108 AP_3 -34.29
109 AP_1 -33.82
110 AP_2 -60.66
111 AP_3 -45.79
112 AP_1 -34.77
113 AP_2 -70.21
114 AP_3 -33.76
115 AP_1 -34.10
116 AP_2 -48.94
117 AP_3 -28.95
118 AP_1 -34.74
119 AP_2 -47.04
120 AP_3 -34.69
121 AP_1 -35.05
122 AP_2 -45.94
123 AP_3 -50.46
124 AP_1 -34.47
125 AP_2 -58.21
126 AP_3 -35.93
127 AP_1 -34.59
128 AP_2 -51.10
129 AP_3 -38.35
130 AP_1 -33.52
131 AP_2 -54.11
132 AP_3 -37.75
133 AP_1 -34.07
134 AP_2 -53.42
135 AP_3 -37.24
136 AP_1 -34.03
137 AP_2 -58.60
138 AP_3 -42.16
139 AP_1 -34.11
140 AP_2 -62.24
141 AP_3 -37.81
142 AP_1 -33.96
143 AP_2 -60.14
144 AP_3 -48.82
145 AP_1 -34.86
146 AP_2 -58.90
147 AP_3 -41.93
148 AP_1 -34.77
149 AP_2 -58.46
150 AP_3 -38.35
151 AP_1 -34.04
152 AP_2 -56.42
153 AP_3 -25.47
154 AP_1 -34.55
155 AP_2 -48.80
156 AP_3 -39.41
157 AP_1 -33.98
158 AP_2 -56.18
159 AP_3 -38.22
160 AP_1 -33.90
161 AP_2 -57.79
162 AP_3 -31.76
163 AP_1 -34.64
164 AP_2 -54.33
165 AP_3 -37.42
166 AP_1 -34.61
167 AP_2 -63.95
168 AP_3 -38.61
169 AP_1 -34.82
170 AP_2 -52.69
171 AP_3 -44.24
172 AP_1 -34.83
173 AP_2 -54.06
174 AP_3 -37.08
175 AP_1 -35.15
176 AP_2 -51.52
177 AP_3 -39.38
178 AP_1 -34.81
179 AP_2 -63.06
180 AP_3 -42.08
