0 10
1 AP_1 -44.04
2 AP_2 -52.79
3 AP_3 -41.02
4 AP_1 -43.59
5 AP_2 -58.15
6 AP_3 -40.43
7 AP_1 -42.51
8 AP_2 -56.79
9 AP_3 -48.91
10 AP_1 -42.36
11 AP_2 -63.31
12 AP_3 -48.04
13 AP_1 -43.66
14 AP_2 -58.76
15 AP_3 -41.61
16 AP_1 -43.15
17 AP_2 -63.53
18 AP_3 -46.35
19 AP_1 -42.95
20 AP_2 -57.28
21 AP_3 -31.89
22 AP_1 -42.44
23 AP_2 -62.70
24 AP_3 -39.03
25 AP_1 -42.71
26 AP_2 -58.27
27 AP_3 -42.24
28 AP_1 -42.81
29 AP_2 -55.63
30 AP_3 -36.27
31 AP_1 -43.49
32 AP_2 -62.26
33 AP_3 -45.48
34 AP_1 -43.38
35 AP_2 -64.81
36 AP_3 -45.21
37 AP_1 -43.61
38 AP_2 -59.54
39 AP_3 -43.35
40 AP_1 -43.28
41 AP_2 -51.45
42 AP_3 -44.34
43 AP_1 -43.55
44 AP_2 -57.83
45 AP_3 -43.68
46 AP_1 -43.28
47 AP_2 -56.54
48 AP_3 -45.86
49 AP_1 -42.76
50 AP_2 -51.36
51 AP_3 -40.75
52 AP_1 -43.27
53 AP_2 -64.01
54 AP_3 -42.73
55 AP_1 -43.24
56 AP_2 -53.09
57 AP_3 -42.78
58 AP_1 -42.66
59 AP_2 -55.17
60 AP_3 -46.09
61 AP_1 -41.88
62 AP_2 -57.76
63 AP_3 -38.18
64 AP_1 -43.18
65 AP_2 -55.97
66 AP_3 -38.19
67 AP_1 -43.49
68 AP_2 -56.00
69 AP_3 -43.40
70 AP_1 -42.33
71 AP_2 -55.10
72 AP_3 -40.11
73 AP_1 -44.37
74 AP_2 -64.06
75 AP_3 -42.14
76 AP_1 -42.93
77 AP_2 -54.47
78 AP_3 -50.71
79 AP_1 -42.84
80 AP_2 -54.35
81 AP_3 -48.57
82 AP_1 -43.57
83 AP_2 -58.45
84 AP_3 -53.98
85 AP_1 -43.89
86 AP_2 -62.82
87 AP_3 -46.79
88 AP_1 -43.20
89 AP_2 -57.40
90 AP_3 -41.67
91 AP_1 -42.30
92 AP_2 -51.87
93 AP_3 -33.67
94 AP_1 -42.39
95 AP_2 -53.12
96 AP_3 -43.40
97 AP_1 -44.08
98 AP_2 -65.22
99 AP_3 -41.50
100 AP_1 -41.96
101 AP_2 -53.38
102 AP_3 -37.24
103 AP_1 -43.51
104 AP_2 -59.91
105 AP_3 -47.66
106 AP_1 -43.01
107 AP_2 -53.97
108 AP_3 -36.07
109 AP_1 -43.41
110 AP_2 -67.62
111 AP_3 -41.81
112 AP_1 -43.33
113 AP_2 -58.28
114 AP_3 -43.50
115 AP_1 -43.36
116 AP_2 -56.65
117 AP_3 -42.59
118 AP_1 -42.03
119 AP_2 -55.12
120 AP_3 -45.47
121 AP_1 -42.10
122 AP_2 -49.85
123 AP_3 -45.72
124 AP_1 -42.81
125 AP_2 -44.18
126 AP_3 -42.65
127 AP_1 -43.46
128 AP_2 -57.00
129 AP_3 -34.62
130 AP_1 -43.51
131 AP_2 -71.28
132 AP_3 -39.17
133 AP_1 -42.82
134 AP_2 -52.85
135 AP_3 -49.70
136 AP_1 -44.15
137 AP_2 -59.00
138 AP_3 -44.38
139 AP_1 -42.71
140 AP_2 -61.69
141 AP_3 -47.21
142 AP_1 -42.75
143 AP_2 -54.61
144 AP_3 -40.67
145 AP_1 -42.64
146 AP_2 -49.10
147 AP_3 -32.29
148 AP_1 -43.43
149 AP_2 -50.55
150 AP_3 -41.40
151 AP_1 -42.81
152 AP_2 -55.35
153 AP_3 -49.74
154 AP_1 -42.44
155 AP_2 -57.66
156 AP_3 -37.46
157 AP_1 -43.19
158 AP_2 -57.09
159 AP_3 -33.89
160 AP_1 -43.00
161 AP_2 -55.97
162 AP_3 -53.78
163 AP_1 -42.89
164 AP_2 -63.81
165 AP_3 -48.06
166 AP_1 -42.64
167 AP_2 -53.59
168 AP_3 -47.72
169 AP_1 -43.34
170 AP_2 -49.53
171 AP_3 -53.36
172 AP_1 -43.01
173 AP_2 -65.02
174 AP_3 -49.06
175 AP_1 -42.56
176 AP_2 -65.24
177 AP_3 -43.72
178 AP_1 -43.46
179 AP_2 -53.54
180 AP_3 -38.04
