6 0
1 AP_1 -41.13
2 AP_2 -56.87
3 AP_3 -41.20
4 AP_1 -40.11
5 AP_2 -68.11
6 AP_3 -41.53
7 AP_1 -41.26
8 AP_2 -64.97
9 AP_3 -45.41
10 AP_1 -40.99
11 AP_2 -70.42
12 AP_3 -43.77
13 AP_1 -41.47
14 AP_2 -61.92
15 AP_3 -47.42
16 AP_1 -41.25
17 AP_2 -66.68
18 AP_3 -45.08
19 AP_1 -40.74
20 AP_2 -69.81
21 AP_3 -42.18
22 AP_1 -42.40
23 AP_2 -64.02
24 AP_3 -33.70
25 AP_1 -41.58
26 AP_2 -65.58
27 AP_3 -38.88
28 AP_1 -42.10
29 AP_2 -65.53
30 AP_3 -39.39
31 AP_1 -41.91
32 AP_2 -65.49
33 AP_3 -43.96
34 AP_1 -41.35
35 AP_2 -56.53
36 AP_3 -43.02
37 AP_1 -42.02
38 AP_2 -64.96
39 AP_3 -34.81
40 AP_1 -41.04
41 AP_2 -66.56
42 AP_3 -43.54
43 AP_1 -41.23
44 AP_2 -61.05
45 AP_3 -44.38
46 AP_1 -40.99
47 AP_2 -67.96
48 AP_3 -43.55
49 AP_1 -40.82
50 AP_2 -60.67
51 AP_3 -42.81
52 AP_1 -41.23
53 AP_2 -65.33
54 AP_3 -44.32
55 AP_1 -41.05
56 AP_2 -61.41
57 AP_3 -45.16
58 AP_1 -41.28
59 AP_2 -53.25
60 AP_3 -41.20
61 AP_1 -40.97
62 AP_2 -59.92
63 AP_3 -38.71
64 AP_1 -41.25
65 AP_2 -57.78
66 AP_3 -43.20
67 AP_1 -41.99
68 AP_2 -66.67
69 AP_3 -44.01
70 AP_1 -41.28
71 AP_2 -56.37
72 AP_3 -36.95
73 AP_1 -42.09
74 AP_2 -62.29
75 AP_3 -38.45
76 AP_1 -42.46
77 AP_2 -59.29
78 AP_3 -33.48
79 AP_1 -40.56
80 AP_2 -57.27
81 AP_3 -43.51
82 AP_1 -41.30
83 AP_2 -68.69
84 AP_3 -33.71
85 AP_1 -41.71
86 AP_2 -60.23
87 AP_3 -47.08
88 AP_1 -41.56
89 AP_2 -55.64
90 AP_3 -42.83
91 AP_1 -40.54
92 AP_2 -62.23
93 AP_3 -38.12
94 AP_1 -41.36
95 AP_2 -59.60
96 AP_3 -47.79
97 AP_1 -41.00
98 AP_2 -57.05
99 AP_3 -43.39
100 AP_1 -41.70
101 AP_2 -63.38
102 AP_3 -43.06
103 AP_1 -40.78
104 AP_2 -60.84
105 AP_3 -42.07
106 AP_1 -42.12
107 AP_2 -65.76
108 AP_3 -40.11
109 AP_1 -41.07
110 AP_2 -62.12
111 AP_3 -47.42
112 AP_1 -40.39
113 AP_2 -58.25
114 AP_3 -42.16
115 AP_1 -40.89
116 AP_2 -62.15
117 AP_3 -41.65
118 AP_1 -41.18
119 AP_2 -66.44
120 AP_3 -40.37
121 AP_1 -41.19
122 AP_2 -72.53
123 AP_3 -39.55
124 AP_1 -41.30
125 AP_2 -55.43
126 AP_3 -40.01
127 AP_1 -42.71
128 AP_2 -66.30
129 AP_3 -53.12
130 AP_1 -40.74
131 AP_2 -64.98
132 AP_3 -38.11
133 AP_1 -41.06
134 AP_2 -63.92
135 AP_3 -38.18
136 AP_1 -41.58
137 AP_2 -63.93
138 AP_3 -34.59
139 AP_1 -42.45
140 AP_2 -61.68
141 AP_3 -43.51
142 AP_1 -40.73
143 AP_2 -74.59
144 AP_3 -47.12
145 AP_1 -41.20
146 AP_2 -61.15
147 AP_3 -53.23
148 AP_1 -40.85
149 AP_2 -58.95
150 AP_3 -50.70
151 AP_1 -41.48
152 AP_2 -59.22
153 AP_3 -39.41
154 AP_1 -40.96
155 AP_2 -57.10
156 AP_3 -36.03
157 AP_1 -42.46
158 AP_2 -59.62
159 AP_3 -42.46
160 AP_1 -42.09
161 AP_2 -64.46
162 AP_3 -36.08
163 AP_1 -41.51
164 AP_2 -60.06
165 AP_3 -36.68
166 AP_1 -41.86
167 AP_2 -59.82
168 AP_3 -43.34
169 AP_1 -41.03
170 AP_2 -55.76
171 AP_3 -48.49
172 AP_1 -41.37
173 AP_2 -55.24
174 AP_3 -40.84
175 AP_1 -41.45
176 AP_2 -62.70
177 AP_3 -49.71
178 AP_1 -40.86
179 AP_2 -66.17
180 AP_3 -43.03
