16 4
1 AP_1 -46.25
2 AP_2 -51.75
3 AP_3 -43.32
4 AP_1 -45.52
5 AP_2 -49.83
6 AP_3 -41.17
7 AP_1 -46.18
8 AP_2 -65.84
9 AP_3 -42.17
10 AP_1 -46.11
11 AP_2 -52.00
12 AP_3 -42.67
13 AP_1 -46.17
14 AP_2 -53.46
15 AP_3 -42.04
16 AP_1 -46.83
17 AP_2 -58.67
18 AP_3 -34.25
19 AP_1 -46.90
20 AP_2 -61.62
21 AP_3 -34.75
22 AP_1 -46.44
23 AP_2 -66.23
24 AP_3 -42.27
25 AP_1 -45.60
26 AP_2 -60.09
27 AP_3 -41.15
28 AP_1 -45.87
29 AP_2 -63.85
30 AP_3 -38.47
31 AP_1 -46.80
32 AP_2 -51.55
33 AP_3 -39.66
34 AP_1 -45.50
35 AP_2 -62.36
36 AP_3 -39.24
37 AP_1 -45.30
38 AP_2 -68.41
39 AP_3 -43.40
40 AP_1 -46.40
41 AP_2 -54.44
42 AP_3 -39.19
43 AP_1 -45.64
44 AP_2 -65.01
45 AP_3 -42.68
46 AP_1 -46.15
47 AP_2 -62.23
48 AP_3 -30.74
49 AP_1 -45.99
50 AP_2 -61.53
51 AP_3 -35.91
52 AP_1 -46.64
53 AP_2 -57.98
54 AP_3 -33.55
55 AP_1 -46.07
56 AP_2 -63.61
57 AP_3 -34.13
58 AP_1 -46.01
59 AP_2 -63.45
60 AP_3 -27.05
61 AP_1 -45.97
62 AP_2 -58.28
63 AP_3 -38.83
64 AP_1 -46.15
65 AP_2 -66.81
66 AP_3 -35.16
67 AP_1 -46.08
68 AP_2 -67.62
69 AP_3 -42.04
70 AP_1 -45.71
71 AP_2 -55.48
72 AP_3 -41.15
73 AP_1 -46.37
74 AP_2 -59.46
75 AP_3 -26.82
76 AP_1 -46.34
77 AP_2 -60.31
78 AP_3 -40.35
79 AP_1 -46.21
80 AP_2 -64.02
81 AP_3 -37.32
82 AP_1 -46.71
83 AP_2 -67.68
84 AP_3 -32.69
85 AP_1 -46.22
86 AP_2 -64.11
87 AP_3 -36.68
88 AP_1 -46.10
89 AP_2 -56.57
90 AP_3 -40.63
91 AP_1 -46.17
92 AP_2 -67.16
93 AP_3 -32.42
94 AP_1 -46.51
95 AP_2 -51.89
96 AP_3 -44.53
97 AP_1 -47.26
98 AP_2 -59.95
99 AP_3 -40.01
100 AP_1 -46.47
101 AP_2 -63.22
102 AP_3 -47.10
103 AP_1 -46.29
104 AP_2 -60.02
105 AP_3 -48.55
106 AP_1 -45.95
107 AP_2 -59.48
108 AP_3 -43.64
109 AP_1 -46.29
110 AP_2 -60.21
111 AP_3 -40.85
112 AP_1 -46.11
113 AP_2 -63.01
114 AP_3 -33.71
115 AP_1 -46.55
116 AP_2 -64.74
117 AP_3 -36.59
118 AP_1 -45.86
119 AP_2 -56.35
120 AP_3 -30.92
121 AP_1 -47.11
122 AP_2 -54.81
123 AP_3 -37.77
124 AP_1 -45.68
125 AP_2 -59.98
126 AP_3 -37.11
127 AP_1 -46.05
128 AP_2 -58.75
129 AP_3 -39.07
130 AP_1 -47.09
131 AP_2 -66.61
132 AP_3 -36.33
133 AP_1 -46.36
134 AP_2 -55.17
135 AP_3 -45.65
136 AP_1 -46.60
137 AP_2 -61.20
138 AP_3 -38.89
139 AP_1 -46.21
140 AP_2 -66.23
141 AP_3 -34.89
142 AP_1 -46.14
143 AP_2 -49.77
144 AP_3 -39.86
145 AP_1 -46.55
146 AP_2 -51.72
147 AP_3 -40.34
148 AP_1 -46.83
149 AP_2 -54.40
150 AP_3 -42.57
151 AP_1 -46.32
152 AP_2 -56.51
153 AP_3 -42.37
154 AP_1 -46.90
155 AP_2 -68.18
156 AP_3 -30.23
157 AP_1 -46.06
158 AP_2 -67.46
159 AP_3 -40.34
160 AP_1 -46.63
161 AP_2 -51.51
162 AP_3 -38.18
163 AP_1 -46.35
164 AP_2 -69.28
165 AP_3 -38.68
166 AP_1 -46.58
167 AP_2 -55.77
168 AP_3 -44.89
169 AP_1 -45.65
170 AP_2 -60.84
171 AP_3 -30.96
172 AP_1 -46.62
173 AP_2 -72.76
174 AP_3 -45.16
175 AP_1 -46.83
176 AP_2 -57.60
177 AP_3 -23.98
178 AP_1 -46.12
179 AP_2 -68.08
180 AP_3 -36.01
