12 6
1 AP_1 -41.62
2 AP_2 -56.92
3 AP_3 -34.56
4 AP_1 -41.65
5 AP_2 -63.15
6 AP_3 -41.47
7 AP_1 -41.45
8 AP_2 -51.30
9 AP_3 -34.76
10 AP_1 -40.85
11 AP_2 -63.95
12 AP_3 -37.16
13 AP_1 -40.38
14 AP_2 -64.56
15 AP_3 -34.99
16 AP_1 -42.08
17 AP_2 -65.94
18 AP_3 -32.77
19 AP_1 -41.06
20 AP_2 -53.39
21 AP_3 -36.73
22 AP_1 -41.73
23 AP_2 -56.56
24 AP_3 -38.11
25 AP_1 -41.34
26 AP_2 -57.00
27 AP_3 -33.45
28 AP_1 -41.92
29 AP_2 -49.40
30 AP_3 -30.21
31 AP_1 -40.91
32 AP_2 -61.98
33 AP_3 -44.18
34 AP_1 -41.94
35 AP_2 -55.26
36 AP_3 -36.61
37 AP_1 -41.73
38 AP_2 -55.82
39 AP_3 -34.54
40 AP_1 -41.70
41 AP_2 -62.86
42 AP_3 -43.26
43 AP_1 -40.71
44 AP_2 -59.60
45 AP_3 -43.31
46 AP_1 -41.93
47 AP_2 -62.34
48 AP_3 -35.67
49 AP_1 -41.28
50 AP_2 -59.39
51 AP_3 -37.53
52 AP_1 -40.76
53 AP_2 -45.05
54 AP_3 -42.46
55 AP_1 -41.38
56 AP_2 -54.09
57 AP_3 -35.64
58 AP_1 -40.34
59 AP_2 -42.25
60 AP_3 -41.78
61 AP_1 -41.04
62 AP_2 -56.01
63 AP_3 -40.94
64 AP_1 -41.37
65 AP_2 -59.96
66 AP_3 -31.02
67 AP_1 -40.70
68 AP_2 -55.85
69 AP_3 -38.17
70 AP_1 -41.35
71 AP_2 -54.15
72 AP_3 -38.01
73 AP_1 -41.89
74 AP_2 -55.20
75 AP_3 -38.07
76 AP_1 -40.79
77 AP_2 -58.87
78 AP_3 -41.67
79 AP_1 -41.66
80 AP_2 -52.59
81 AP_3 -40.97
82 AP_1 -40.69
83 AP_2 -58.29
84 AP_3 -47.39
85 AP_1 -41.79
86 AP_2 -48.97
87 AP_3 -41.67
88 AP_1 -40.44
89 AP_2 -47.56
90 AP_3 -40.51
91 AP_1 -40.97
92 AP_2 -56.69
93 AP_3 -46.37
94 AP_1 -42.22
95 AP_2 -47.06
96 AP_3 -45.02
97 AP_1 -41.67
98 AP_2 -50.90
99 AP_3 -38.84
100 AP_1 -41.37
101 AP_2 -63.25
102 AP_3 -43.19
103 AP_1 -42.00
104 AP_2 -63.15
105 AP_3 -34.06
106 AP_1 -40.56
107 AP_2 -59.17
108 AP_3 -40.59
109 AP_1 -41.44
110 AP_2 -58.70
111 AP_3 -35.30
112 AP_1 -41.87
113 AP_2 -60.50
114 AP_3 -41.35
115 AP_1 -40.83
116 AP_2 -53.49
117 AP_3 -44.50
118 AP_1 -42.28
119 AP_2 -61.58
120 AP_3 -34.43
121 AP_1 -41.75
122 AP_2 -46.44
123 AP_3 -35.38
124 AP_1 -41.42
125 AP_2 -63.46
126 AP_3 -45.45
127 AP_1 -41.94
128 AP_2 -57.13
129 AP_3 -42.64
130 AP_1 -40.36
131 AP_2 -56.67
132 AP_3 -39.88
133 AP_1 -41.91
134 AP_2 -50.76
135 AP_3 -31.29
136 AP_1 -41.22
137 AP_2 -56.63
138 AP_3 -33.42
139 AP_1 -41.42
140 AP_2 -46.66
141 AP_3 -44.39
142 AP_1 -42.48
143 AP_2 -57.54
144 AP_3 -35.88
145 AP_1 -42.45
146 AP_2 -60.31
147 AP_3 -32.58
148 AP_1 -41.72
149 AP_2 -57.62
150 AP_3 -35.23
151 AP_1 -41.81
152 AP_2 -51.83
153 AP_3 -37.35
154 AP_1 -41.27
155 AP_2 -53.87
156 AP_3 -31.19
157 AP_1 -41.29
158 AP_2 -52.20
159 AP_3 -50.89
160 AP_1 -41.81
161 AP_2 -57.63
162 AP_3 -36.75
163 AP_1 -41.50
164 AP_2 -59.83
165 AP_3 -33.27
166 AP_1 -40.90
167 AP_2 -61.89
168 AP_3 -45.49
169 AP_1 -41.26
170 AP_2 -52.80
171 AP_3 -34.59
172 AP_1 -41.10
173 AP_2 -50.54
174 AP_3 -44.44
175 AP_1 -41.44
176 AP_2 -53.17
177 AP_3 -37.40
178 AP_1 -41.61
179 AP_2 -64.91
180 AP_3 -29.60
