12 6
1 AP_1 -40.80
2 AP_2 -55.29
3 AP_3 -35.84
4 AP_4 -52.42
5 AP_5 -49.77
6 AP_1 -40.61
7 AP_2 -52.84
8 AP_3 -40.36
9 AP_4 -52.26
10 AP_5 -48.66
11 AP_1 -40.50
12 AP_2 -56.79
13 AP_3 -33.96
14 AP_4 -51.72
15 AP_5 -49.58
16 AP_1 -41.09
17 AP_2 -54.69
18 AP_3 -40.43
19 AP_4 -51.59
20 AP_5 -48.87
21 AP_1 -41.98
22 AP_2 -56.30
23 AP_3 -43.86
24 AP_4 -52.24
25 AP_5 -49.33
26 AP_1 -40.53
27 AP_2 -62.69
28 AP_3 -37.09
29 AP_4 -52.17
30 AP_5 -49.76
31 AP_1 -40.91
32 AP_2 -56.05
33 AP_3 -42.03
34 AP_4 -52.36
35 AP_5 -50.93
36 AP_1 -40.14
37 AP_2 -64.07
38 AP_3 -33.01
39 AP_4 -52.57
40 AP_5 -48.40
41 AP_1 -40.90
42 AP_2 -69.26
43 AP_3 -41.01
44 AP_4 -53.28
45 AP_5 -48.47
46 AP_1 -40.88
47 AP_2 -61.95
48 AP_3 -39.11
49 AP_4 -52.73
50 AP_5 -47.80
51 AP_1 -41.71
52 AP_2 -66.08
53 AP_3 -36.43
54 AP_4 -52.11
55 AP_5 -49.58
56 AP_1 -42.03
57 AP_2 -55.36
58 AP_3 -43.45
59 AP_4 -52.40
60 AP_5 -49.47
61 AP_1 -41.69
62 AP_2 -57.39
63 AP_3 -44.51
64 AP_4 -52.19
65 AP_5 -47.72
66 AP_1 -41.60
67 AP_2 -59.05
68 AP_3 -40.14
69 AP_4 -52.02
70 AP_5 -49.21
71 AP_1 -42.37
72 AP_2 -55.50
73 AP_3 -40.84
74 AP_4 -51.68
75 AP_5 -48.57
76 AP_1 -41.34
77 AP_2 -59.22
78 AP_3 -33.89
79 AP_4 -52.25
80 AP_5 -48.38
81 AP_1 -42.02
82 AP_2 -60.06
83 AP_3 -37.27
84 AP_4 -51.72
85 AP_5 -48.79
86 AP_1 -40.92
87 AP_2 -59.95
88 AP_3 -40.77
89 AP_4 -52.12
90 AP_5 -49.27
91 AP_1 -41.19
92 AP_2 -60.18
93 AP_3 -42.57
94 AP_4 -51.49
95 AP_5 -47.83
96 AP_1 -40.52
97 AP_2 -64.01
98 AP_3 -36.25
99 AP_4 -52.47
100 AP_5 -49.82
101 AP_1 -41.63
102 AP_2 -58.80
103 AP_3 -29.76
104 AP_4 -51.75
105 AP_5 -49.84
106 AP_1 -41.50
107 AP_2 -61.36
108 AP_3 -44.06
109 AP_4 -52.28
110 AP_5 -48.78
111 AP_1 -41.39
112 AP_2 -57.20
113 AP_3 -41.70
114 AP_4 -52.12
115 AP_5 -49.68
116 AP_1 -42.06
117 AP_2 -63.89
118 AP_3 -42.70
119 AP_4 -52.07
120 AP_5 -49.84
121 AP_1 -41.23
122 AP_2 -53.79
123 AP_3 -54.29
124 AP_4 -52.60
125 AP_5 -49.40
126 AP_1 -41.46
127 AP_2 -52.20
128 AP_3 -44.22
129 AP_4 -52.57
130 AP_5 -48.79
131 AP_1 -41.28
132 AP_2 -58.40
133 AP_3 -39.53
134 AP_4 -51.09
135 AP_5 -49.67
136 AP_1 -40.12
137 AP_2 -58.03
138 AP_3 -32.03
139 AP_4 -52.41
140 AP_5 -48.23
141 AP_1 -40.90
142 AP_2 -59.62
143 AP_3 -46.94
144 AP_4 -51.95
145 AP_5 -49.47
146 AP_1 -41.53
147 AP_2 -52.05
148 AP_3 -34.77
149 AP_4 -52.89
150 AP_5 -48.88
151 AP_1 -41.82
152 AP_2 -58.71
153 AP_3 -35.05
154 AP_4 -52.63
155 AP_5 -48.93
156 AP_1 -41.78
157 AP_2 -55.64
158 AP_3 -37.62
159 AP_4 -51.48
160 AP_5 -47.81
161 AP_1 -40.60
162 AP_2 -66.63
163 AP_3 -39.19
164 AP_4 -52.73
165 AP_5 -48.77
166 AP_1 -41.47
167 AP_2 -51.77
168 AP_3 -33.78
169 AP_4 -52.57
170 AP_5 -49.27
171 AP_1 -41.90
172 AP_2 -64.55
173 AP_3 -41.66
174 AP_4 -52.41
175 AP_5 -48.63
176 AP_1 -40.45
177 AP_2 -59.64
178 AP_3 -39.32
179 AP_4 -52.25
180 AP_5 -49.43
181 AP_1 -41.11
182 AP_2 -56.87
183 AP_3 -41.57
184 AP_4 -52.10
185 AP_5 -49.54
186 AP_1 -41.82
187 AP_2 -52.59
188 AP_3 -43.94
189 AP_4 -52.46
190 AP_5 -49.51
191 AP_1 -41.96
192 AP_2 -53.28
193 AP_3 -31.25
194 AP_4 -52.16
195 AP_5 -50.06
196 AP_1 -40.99
197 AP_2 -52.40
198 AP_3 -43.52
199 AP_4 -52.35
200 AP_5 -48.38
201 AP_1 -41.62
202 AP_2 -47.70
