12 8
1 AP_1 -42.08
2 AP_2 -57.28
3 AP_3 -40.75
4 AP_4 -54.48
5 AP_5 -42.14
6 AP_1 -41.51
7 AP_2 -55.75
8 AP_3 -41.38
9 AP_4 -54.35
10 AP_5 -40.76
11 AP_1 -41.26
12 AP_2 -53.84
13 AP_3 -37.40
14 AP_4 -54.87
15 AP_5 -42.78
16 AP_1 -42.56
17 AP_2 -55.39
18 AP_3 -34.34
19 AP_4 -54.89
20 AP_5 -43.66
21 AP_1 -42.57
22 AP_2 -59.24
23 AP_3 -32.06
24 AP_4 -54.78
25 AP_5 -42.29
26 AP_1 -42.09
27 AP_2 -55.44
28 AP_3 -43.42
29 AP_4 -54.85
30 AP_5 -43.83
31 AP_1 -41.82
32 AP_2 -52.71
33 AP_3 -35.87
34 AP_4 -55.26
35 AP_5 -41.31
36 AP_1 -40.82
37 AP_2 -51.27
38 AP_3 -36.65
39 AP_4 -55.31
40 AP_5 -42.87
41 AP_1 -41.56
42 AP_2 -57.41
43 AP_3 -33.81
44 AP_4 -55.04
45 AP_5 -43.30
46 AP_1 -42.01
47 AP_2 -59.61
48 AP_3 -30.95
49 AP_4 -54.85
50 AP_5 -43.37
51 AP_1 -40.69
52 AP_2 -60.68
53 AP_3 -37.49
54 AP_4 -55.28
55 AP_5 -42.64
56 AP_1 -41.38
57 AP_2 -59.80
58 AP_3 -33.77
59 AP_4 -54.46
60 AP_5 -43.36
61 AP_1 -41.58
62 AP_2 -51.38
63 AP_3 -40.25
64 AP_4 -55.60
65 AP_5 -44.29
66 AP_1 -42.25
67 AP_2 -53.34
68 AP_3 -43.29
69 AP_4 -54.98
70 AP_5 -44.13
71 AP_1 -41.42
72 AP_2 -51.44
73 AP_3 -36.94
74 AP_4 -55.15
75 AP_5 -43.13
76 AP_1 -41.49
77 AP_2 -57.71
78 AP_3 -33.08
79 AP_4 -54.86
80 AP_5 -42.87
81 AP_1 -41.84
82 AP_2 -55.63
83 AP_3 -35.78
84 AP_4 -54.54
85 AP_5 -43.11
86 AP_1 -42.23
87 AP_2 -53.43
88 AP_3 -39.69
89 AP_4 -53.79
90 AP_5 -43.71
91 AP_1 -42.17
92 AP_2 -59.36
93 AP_3 -35.75
94 AP_4 -55.11
95 AP_5 -44.04
96 AP_1 -41.38
97 AP_2 -52.08
98 AP_3 -32.09
99 AP_4 -55.09
100 AP_5 -42.89
101 AP_1 -41.73
102 AP_2 -52.62
103 AP_3 -40.95
104 AP_4 -54.69
105 AP_5 -42.14
106 AP_1 -41.06
107 AP_2 -61.88
108 AP_3 -32.74
109 AP_4 -54.91
110 AP_5 -42.63
111 AP_1 -42.12
112 AP_2 -54.87
113 AP_3 -45.72
114 AP_4 -55.08
115 AP_5 -42.29
116 AP_1 -41.60
117 AP_2 -60.00
118 AP_3 -28.56
119 AP_4 -55.22
120 AP_5 -43.01
121 AP_1 -41.80
122 AP_2 -53.25
123 AP_3 -26.36
124 AP_4 -54.78
125 AP_5 -42.93
126 AP_1 -40.95
127 AP_2 -64.41
128 AP_3 -37.02
129 AP_4 -54.51
130 AP_5 -43.60
131 AP_1 -41.37
132 AP_2 -59.20
133 AP_3 -35.64
134 AP_4 -54.25
135 AP_5 -42.38
136 AP_1 -41.46
137 AP_2 -60.10
138 AP_3 -28.57
139 AP_4 -54.75
140 AP_5 -42.75
141 AP_1 -42.42
142 AP_2 -48.80
143 AP_3 -36.35
144 AP_4 -54.63
145 AP_5 -44.26
146 AP_1 -40.92
147 AP_2 -57.81
148 AP_3 -35.32
149 AP_4 -55.39
150 AP_5 -44.87
151 AP_1 -41.04
152 AP_2 -45.30
153 AP_3 -43.15
154 AP_4 -55.14
155 AP_5 -42.59
156 AP_1 -42.23
157 AP_2 -55.92
158 AP_3 -34.51
159 AP_4 -55.11
160 AP_5 -43.77
161 AP_1 -41.63
162 AP_2 -55.40
163 AP_3 -31.59
164 AP_4 -54.62
165 AP_5 -42.04
166 AP_1 -41.91
167 AP_2 -48.88
168 AP_3 -39.56
169 AP_4 -54.64
170 AP_5 -42.82
171 AP_1 -41.34
172 AP_2 -58.95
173 AP_3 -38.20
174 AP_4 -54.40
175 AP_5 -42.21
176 AP_1 -42.55
177 AP_2 -63.97
178 AP_3 -36.32
179 AP_4 -54.31
180 AP_5 -43.55
181 AP_1 -42.04
182 AP_2 -51.32
183 AP_3 -40.59
184 AP_4 -54.77
185 AP_5 -41.15
186 AP_1 -41.26
187 AP_2 -58.41
188 AP_3 -40.91
189 AP_4 -55.71
190 AP_5 -42.74
191 AP_1 -41.71
192 AP_2 -59.50
193 AP_3 -40.94
194 AP_4 -55.64
195 AP_5 -44.53
196 AP_1 -41.44
197 AP_2 -53.65
198 AP_3 -30.06
199 AP_4 -54.39
200 AP_5 -42.65
201 AP_1 -41.19
202 AP_2 -61.67
203 AP_3 -27.49
204 AP_4 -54.48
205 AP_5 -42.75
206 AP_1 -41.52
207 AP_2 -59.77
208 AP_3 -35.92
209 AP_4 -55.25
210 AP_5 -42.60
211 AP_1 -42.16
212 AP_2 -59.33
213 AP_3 -37.69
214 AP_4 -54.04
215 AP_5 -42.69
216 AP_1 -41.32
217 AP_2 -59.26
218 AP_3 -34.15
219 AP_4 -54.29
220 AP_5 -42.74
221 AP_1 -42.26
222 AP_2 -49.58
223 AP_3 -41.00
224 AP_4 -54.85
225 AP_5 -43.05
226 AP_1 -42.70
227 AP_2 -54.39
228 AP_3 -32.42
229 AP_4 -54.78
230 AP_5 -43.02
231 AP_1 -41.92
232 AP_2 -60.36
233 AP_3 -38.47
234 AP_4 -55.26
235 AP_5 -43.21
236 AP_1 -42.58
237 AP_2 -50.48
238 AP_3 -23.86
239 AP_4 -54.84
240 AP_5 -43.86
241 AP_1 -41.33
242 AP_2 -50.81
243 AP_3 -37.54
244 AP_4 -55.31
245 AP_5 -44.51
246 AP_1 -41.63
247 AP_2 -49.16
248 AP_3 -36.50
249 AP_4 -54.42
250 AP_5 -43.21
251 AP_1 -41.98
252 AP_2 -52.27
253 AP_3 -33.26
254 AP_4 -55.34
255 AP_5 -42.87
256 AP_1 -41.55
257 AP_2 -59.75
258 AP_3 -43.33
259 AP_4 -54.87
260 AP_5 -43.83
261 AP_1 -41.22
262 AP_2 -50.50
263 AP_3 -40.14
264 AP_4 -54.61
265 AP_5 -43.97
266 AP_1 -40.95
267 AP_2 -65.24
268 AP_3 -30.33
269 AP_4 -55.41
270 AP_5 -43.67
271 AP_1 -42.78
272 AP_2 -62.98
273 AP_3 -23.07
274 AP_4 -55.20
275 AP_5 -42.33
276 AP_1 -41.74
277 AP_2 -55.32
278 AP_3 -34.89
279 AP_4 -55.39
280 AP_5 -43.31
281 AP_1 -41.66
282 AP_2 -54.24
283 AP_3 -28.82
284 AP_4 -54.66
285 AP_5 -41.60
286 AP_1 -41.69
287 AP_2 -51.64
288 AP_3 -30.80
289 AP_4 -55.37
290 AP_5 -41.43
291 AP_1 -42.00
292 AP_2 -58.14
293 AP_3 -32.43
294 AP_4 -54.77
295 AP_5 -42.89
296 AP_1 -42.42
297 AP_2 -58.25
298 AP_3 -35.12
299 AP_4 -54.78
300 AP_5 -42.96
