18 2
1 AP_1 -47.33
2 AP_2 -59.32
3 AP_3 -32.75
4 AP_4 -47.38
5 AP_5 -58.46
6 AP_1 -48.81
7 AP_2 -65.26
8 AP_3 -45.35
9 AP_4 -46.81
10 AP_5 -59.07
11 AP_1 -47.99
12 AP_2 -67.37
13 AP_3 -40.57
14 AP_4 -46.71
15 AP_5 -55.99
16 AP_1 -47.98
17 AP_2 -59.73
18 AP_3 -41.50
19 AP_4 -47.40
20 AP_5 -57.72
21 AP_1 -48.32
22 AP_2 -67.37
23 AP_3 -44.73
24 AP_4 -47.02
25 AP_5 -56.44
26 AP_1 -47.13
27 AP_2 -68.86
28 AP_3 -44.44
29 AP_4 -47.85
30 AP_5 -56.93
31 AP_1 -48.38
32 AP_2 -64.12
33 AP_3 -34.29
34 AP_4 -47.56
35 AP_5 -57.26
36 AP_1 -48.46
37 AP_2 -65.02
38 AP_3 -33.31
39 AP_4 -46.61
40 AP_5 -57.17
41 AP_1 -48.81
42 AP_2 -65.24
43 AP_3 -44.14
44 AP_4 -47.24
45 AP_5 -56.91
46 AP_1 -48.44
47 AP_2 -64.20
48 AP_3 -41.34
49 AP_4 -47.50
50 AP_5 -55.93
51 AP_1 -48.22
52 AP_2 -64.13
53 AP_3 -43.51
54 AP_4 -47.03
55 AP_5 -55.96
56 AP_1 -48.45
57 AP_2 -60.27
58 AP_3 -38.74
59 AP_4 -47.23
60 AP_5 -57.18
61 AP_1 -47.82
62 AP_2 -55.46
63 AP_3 -46.99
64 AP_4 -47.82
65 AP_5 -56.89
66 AP_1 -48.28
67 AP_2 -73.91
68 AP_3 -38.00
69 AP_4 -47.47
70 AP_5 -55.75
71 AP_1 -48.15
72 AP_2 -67.43
73 AP_3 -32.52
74 AP_4 -47.88
75 AP_5 -57.84
76 AP_1 -48.77
77 AP_2 -70.47
78 AP_3 -36.74
79 AP_4 -47.71
80 AP_5 -57.71
81 AP_1 -48.47
82 AP_2 -58.02
83 AP_3 -45.30
84 AP_4 -47.46
85 AP_5 -56.85
86 AP_1 -47.54
87 AP_2 -65.00
88 AP_3 -39.99
89 AP_4 -47.36
90 AP_5 -57.45
91 AP_1 -47.90
92 AP_2 -66.11
93 AP_3 -37.34
94 AP_4 -46.71
95 AP_5 -56.89
96 AP_1 -48.19
97 AP_2 -63.57
98 AP_3 -44.67
99 AP_4 -47.02
100 AP_5 -56.78
101 AP_1 -48.33
102 AP_2 -63.34
103 AP_3 -40.62
104 AP_4 -47.76
105 AP_5 -56.72
106 AP_1 -47.60
107 AP_2 -57.48
108 AP_3 -37.34
109 AP_4 -46.88
110 AP_5 -55.75
111 AP_1 -48.13
112 AP_2 -63.27
113 AP_3 -39.56
114 AP_4 -47.89
115 AP_5 -57.98
116 AP_1 -48.88
117 AP_2 -64.42
118 AP_3 -30.63
119 AP_4 -47.01
120 AP_5 -55.41
121 AP_1 -48.55
122 AP_2 -63.84
123 AP_3 -44.59
124 AP_4 -47.35
125 AP_5 -55.99
126 AP_1 -47.55
127 AP_2 -62.94
128 AP_3 -34.94
129 AP_4 -47.64
130 AP_5 -57.92
131 AP_1 -47.94
132 AP_2 -63.64
133 AP_3 -44.88
134 AP_4 -46.31
135 AP_5 -56.68
136 AP_1 -48.04
137 AP_2 -55.32
138 AP_3 -33.88
139 AP_4 -47.08
140 AP_5 -56.09
141 AP_1 -47.85
142 AP_2 -68.40
143 AP_3 -38.62
144 AP_4 -47.33
145 AP_5 -57.06
146 AP_1 -48.17
147 AP_2 -67.85
148 AP_3 -41.72
149 AP_4 -47.45
150 AP_5 -57.46
151 AP_1 -48.23
152 AP_2 -65.54
153 AP_3 -44.99
154 AP_4 -47.90
155 AP_5 -56.53
156 AP_1 -48.34
157 AP_2 -65.41
158 AP_3 -39.25
159 AP_4 -47.50
160 AP_5 -56.09
161 AP_1 -48.42
162 AP_2 -57.90
163 AP_3 -46.04
164 AP_4 -47.02
165 AP_5 -57.43
