0 14
1 AP_1 -46.23
2 AP_2 -63.30
3 AP_3 -52.56
4 AP_4 -67.79
5 AP_5 -59.05
6 AP_1 -45.92
7 AP_2 -59.82
8 AP_3 -39.26
9 AP_4 -67.78
10 AP_5 -58.96
11 AP_1 -45.65
12 AP_2 -60.80
13 AP_3 -43.05
14 AP_4 -68.39
15 AP_5 -58.60
16 AP_1 -46.60
17 AP_2 -59.84
18 AP_3 -39.21
19 AP_4 -66.93
20 AP_5 -59.24
21 AP_1 -45.43
22 AP_2 -54.40
23 AP_3 -44.31
24 AP_4 -68.12
25 AP_5 -58.95
26 AP_1 -45.44
27 AP_2 -53.06
28 AP_3 -40.09
29 AP_4 -67.73
30 AP_5 -59.62
31 AP_1 -45.53
32 AP_2 -59.47
33 AP_3 -36.35
34 AP_4 -67.73
35 AP_5 -58.62
36 AP_1 -46.02
37 AP_2 -55.57
38 AP_3 -36.14
39 AP_4 -68.48
40 AP_5 -59.78
41 AP_1 -46.00
42 AP_2 -56.21
43 AP_3 -36.39
44 AP_4 -68.05
45 AP_5 -59.94
46 AP_1 -45.69
47 AP_2 -60.49
48 AP_3 -43.68
49 AP_4 -67.45
50 AP_5 -59.12
51 AP_1 -46.39
52 AP_2 -57.60
53 AP_3 -50.25
54 AP_4 -67.97
55 AP_5 -57.79
56 AP_1 -45.02
57 AP_2 -61.52
58 AP_3 -41.77
59 AP_4 -67.48
60 AP_5 -58.23
61 AP_1 -45.75
62 AP_2 -56.25
63 AP_3 -41.50
64 AP_4 -67.96
65 AP_5 -58.53
66 AP_1 -46.33
67 AP_2 -60.96
68 AP_3 -37.24
69 AP_4 -67.65
70 AP_5 -60.27
71 AP_1 -45.99
72 AP_2 -61.09
73 AP_3 -39.99
74 AP_4 -67.66
75 AP_5 -59.67
76 AP_1 -45.99
77 AP_2 -59.83
78 AP_3 -39.40
79 AP_4 -67.80
80 AP_5 -58.16
81 AP_1 -46.55
82 AP_2 -57.96
83 AP_3 -44.09
84 AP_4 -68.65
85 AP_5 -59.85
86 AP_1 -45.79
87 AP_2 -53.26
88 AP_3 -37.76
89 AP_4 -67.71
90 AP_5 -59.28
91 AP_1 -46.37
92 AP_2 -60.02
93 AP_3 -43.53
