16 6
1 AP_1 -45.31
2 AP_2 -57.51
3 AP_3 -32.08
4 AP_4 -43.50
5 AP_5 -51.98
6 AP_1 -47.04
7 AP_2 -58.54
8 AP_3 -29.42
9 AP_4 -43.31
10 AP_5 -52.64
11 AP_1 -45.87
12 AP_2 -57.44
13 AP_3 -28.87
14 AP_4 -43.42
15 AP_5 -51.64
16 AP_1 -46.30
17 AP_2 -61.74
18 AP_3 -28.77
19 AP_4 -43.68
20 AP_5 -53.72
21 AP_1 -45.65
22 AP_2 -61.50
23 AP_3 -47.56
24 AP_4 -44.01
25 AP_5 -52.95
26 AP_1 -46.33
27 AP_2 -55.16
28 AP_3 -41.73
29 AP_4 -43.14
30 AP_5 -52.43
31 AP_1 -46.61
32 AP_2 -60.04
33 AP_3 -33.32
34 AP_4 -43.77
35 AP_5 -54.03
36 AP_1 -46.10
37 AP_2 -53.41
38 AP_3 -37.99
39 AP_4 -43.90
40 AP_5 -52.73
41 AP_1 -46.16
42 AP_2 -66.49
43 AP_3 -34.21
44 AP_4 -43.34
45 AP_5 -51.33
46 AP_1 -45.45
47 AP_2 -53.90
48 AP_3 -27.47
49 AP_4 -43.38
50 AP_5 -51.36
51 AP_1 -46.05
52 AP_2 -58.36
53 AP_3 -39.03
54 AP_4 -43.30
55 AP_5 -51.69
56 AP_1 -45.18
57 AP_2 -53.84
58 AP_3 -30.61
59 AP_4 -43.30
60 AP_5 -53.13
61 AP_1 -45.87
62 AP_2 -57.10
63 AP_3 -42.99
64 AP_4 -42.90
65 AP_5 -51.89
66 AP_1 -46.36
67 AP_2 -64.53
68 AP_3 -32.51
69 AP_4 -44.21
70 AP_5 -52.16
71 AP_1 -46.91
72 AP_2 -63.04
73 AP_3 -30.19
74 AP_4 -43.93
75 AP_5 -50.83
76 AP_1 -46.06
77 AP_2 -60.37
78 AP_3 -39.19
79 AP_4 -43.68
80 AP_5 -51.81
81 AP_1 -45.92
82 AP_2 -62.21
83 AP_3 -41.58
84 AP_4 -43.80
85 AP_5 -51.32
86 AP_1 -46.07
87 AP_2 -63.97
88 AP_3 -32.33
89 AP_4 -43.22
90 AP_5 -52.84
91 AP_1 -46.62
92 AP_2 -56.37
93 AP_3 -33.78
94 AP_4 -43.34
95 AP_5 -51.13
96 AP_1 -45.92
97 AP_2 -54.05
98 AP_3 -34.71
99 AP_4 -43.88
100 AP_5 -51.42
101 AP_1 -45.85
102 AP_2 -63.98
103 AP_3 -31.32
104 AP_4 -43.21
105 AP_5 -51.90
106 AP_1 -46.45
107 AP_2 -62.99
108 AP_3 -34.48
109 AP_4 -43.92
110 AP_5 -52.47
111 AP_1 -46.21
112 AP_2 -65.41
113 AP_3 -35.86
114 AP_4 -43.60
115 AP_5 -51.20
116 AP_1 -46.80
117 AP_2 -75.68
118 AP_3 -41.06
119 AP_4 -42.98
120 AP_5 -51.51
121 AP_1 -45.08
122 AP_2 -62.43
123 AP_3 -33.42
124 AP_4 -44.15
125 AP_5 -52.53
126 AP_1 -46.06
127 AP_2 -56.77
128 AP_3 -38.42
129 AP_4 -43.62
130 AP_5 -52.02
131 AP_1 -45.94
132 AP_2 -63.27
133 AP_3 -32.50
134 AP_4 -44.13
135 AP_5 -52.56
136 AP_1 -46.05
137 AP_2 -66.80
138 AP_3 -29.34
139 AP_4 -43.90
140 AP_5 -51.49
141 AP_1 -46.36
142 AP_2 -54.82
143 AP_3 -40.97
144 AP_4 -42.63
145 AP_5 -52.52
146 AP_1 -45.37
147 AP_2 -49.57
148 AP_3 -36.55
149 AP_4 -43.44
150 AP_5 -51.96
151 AP_1 -46.75
152 AP_2 -63.51
153 AP_3 -35.12
154 AP_4 -43.20
155 AP_5 -51.54
156 AP_1 -45.86
157 AP_2 -49.03
158 AP_3 -34.36
159 AP_4 -43.82
160 AP_5 -52.17
161 AP_1 -45.94
162 AP_2 -61.71
163 AP_3 -35.20
164 AP_4 -44.12
165 AP_5 -52.41
166 AP_1 -46.59
167 AP_2 -54.59
168 AP_3 -40.70
169 AP_4 -43.84
170 AP_5 -50.88
171 AP_1 -45.97
172 AP_2 -59.23
173 AP_3 -37.62
174 AP_4 -43.47
175 AP_5 -52.02
176 AP_1 -45.67
177 AP_2 -59.17
178 AP_3 -28.15
179 AP_4 -43.62
180 AP_5 -51.48
181 AP_1 -45.14
182 AP_2 -63.76
183 AP_3 -30.40
184 AP_4 -44.17
185 AP_5 -51.71
186 AP_1 -46.27
187 AP_2 -70.18
188 AP_3 -34.25
189 AP_4 -43.66
190 AP_5 -51.71
191 AP_1 -46.29
192 AP_2 -56.60
193 AP_3 -38.21
194 AP_4 -43.84
195 AP_5 -52.38
196 AP_1 -45.65
197 AP_2 -64.59
198 AP_3 -41.84
199 AP_4 -42.87
200 AP_5 -51.94
201 AP_1 -46.07
202 AP_2 -59.46
203 AP_3 -34.15
204 AP_4 -43.30
205 AP_5 -53.16
206 AP_1 -45.02
207 AP_2 -64.37
208 AP_3 -41.06
209 AP_4 -43.66
210 AP_5 -51.10
211 AP_1 -45.43
212 AP_2 -53.98
213 AP_3 -29.86
214 AP_4 -43.06
215 AP_5 -51.03
216 AP_1 -47.28
217 AP_2 -67.10
218 AP_3 -48.34
219 AP_4 -44.15
220 AP_5 -52.55
221 AP_1 -46.14
222 AP_2 -62.35
223 AP_3 -40.19
224 AP_4 -42.54
225 AP_5 -52.06
226 AP_1 -45.91
227 AP_2 -59.68
228 AP_3 -37.00
229 AP_4 -43.62
230 AP_5 -51.75
231 AP_1 -46.53
232 AP_2 -65.71
233 AP_3 -41.86
234 AP_4 -43.21
235 AP_5 -51.21
236 AP_1 -45.53
237 AP_2 -61.52
238 AP_3 -41.80
239 AP_4 -44.39
240 AP_5 -52.01
241 AP_1 -45.53
242 AP_2 -61.84
243 AP_3 -39.64
244 AP_4 -43.21
245 AP_5 -52.94
246 AP_1 -45.75
247 AP_2 -58.33
248 AP_3 -35.57
249 AP_4 -44.22
250 AP_5 -50.79
251 AP_1 -46.02
252 AP_2 -65.77
253 AP_3 -38.33
254 AP_4 -43.86
255 AP_5 -52.03
256 AP_1 -46.93
257 AP_2 -75.46
258 AP_3 -34.00
259 AP_4 -44.21
260 AP_5 -51.28
261 AP_1 -46.44
262 AP_2 -58.17
263 AP_3 -38.57
264 AP_4 -42.91
265 AP_5 -50.95
266 AP_1 -45.95
267 AP_2 -61.85
268 AP_3 -34.31
269 AP_4 -43.25
270 AP_5 -53.51
271 AP_1 -46.18
272 AP_2 -61.73
273 AP_3 -36.37
274 AP_4 -43.58
275 AP_5 -51.44
276 AP_1 -45.08
277 AP_2 -55.03
278 AP_3 -34.64
279 AP_4 -44.14
280 AP_5 -51.29
281 AP_1 -46.51
282 AP_2 -66.77
283 AP_3 -38.02
284 AP_4 -43.16
285 AP_5 -52.85
286 AP_1 -46.47
287 AP_2 -50.72
288 AP_3 -31.29
289 AP_4 -43.47
290 AP_5 -51.01
291 AP_1 -46.73
292 AP_2 -57.27
293 AP_3 -37.14
294 AP_4 -44.16
295 AP_5 -52.37
296 AP_1 -45.89
297 AP_2 -52.64
298 AP_3 -39.79
299 AP_4 -43.91
300 AP_5 -51.09
