10 8
1 AP_1 -39.49
2 AP_2 -53.56
3 AP_3 -41.03
4 AP_4 -56.62
5 AP_5 -45.74
6 AP_1 -37.73
7 AP_2 -61.42
8 AP_3 -35.35
9 AP_4 -56.99
10 AP_5 -46.67
11 AP_1 -37.82
12 AP_2 -46.87
13 AP_3 -35.16
14 AP_4 -56.84
15 AP_5 -46.00
16 AP_1 -38.56
17 AP_2 -48.89
18 AP_3 -42.31
19 AP_4 -57.69
20 AP_5 -44.89
21 AP_1 -37.84
22 AP_2 -60.13
23 AP_3 -42.59
24 AP_4 -57.75
25 AP_5 -45.97
26 AP_1 -38.29
27 AP_2 -57.99
28 AP_3 -34.20
29 AP_4 -57.38
30 AP_5 -45.09
31 AP_1 -38.32
32 AP_2 -52.69
33 AP_3 -44.07
34 AP_4 -56.98
35 AP_5 -47.00
36 AP_1 -38.67
37 AP_2 -51.44
38 AP_3 -35.92
39 AP_4 -57.05
40 AP_5 -47.40
41 AP_1 -38.74
42 AP_2 -49.06
43 AP_3 -42.01
44 AP_4 -57.61
45 AP_5 -45.68
46 AP_1 -39.07
47 AP_2 -56.68
48 AP_3 -41.92
49 AP_4 -57.80
50 AP_5 -46.18
51 AP_1 -39.07
52 AP_2 -59.38
53 AP_3 -28.43
54 AP_4 -57.76
55 AP_5 -45.92
56 AP_1 -38.74
57 AP_2 -52.74
58 AP_3 -38.90
59 AP_4 -57.56
60 AP_5 -45.81
61 AP_1 -39.10
62 AP_2 -55.94
63 AP_3 -41.04
64 AP_4 -57.22
65 AP_5 -46.59
66 AP_1 -38.46
67 AP_2 -52.58
68 AP_3 -27.93
69 AP_4 -57.97
70 AP_5 -46.04
71 AP_1 -38.12
72 AP_2 -49.03
73 AP_3 -31.57
74 AP_4 -56.91
75 AP_5 -47.75
76 AP_1 -38.71
77 AP_2 -57.36
78 AP_3 -40.47
79 AP_4 -57.52
80 AP_5 -45.36
81 AP_1 -38.68
82 AP_2 -60.40
83 AP_3 -38.04
84 AP_4 -56.69
85 AP_5 -46.61
86 AP_1 -38.98
87 AP_2 -57.72
88 AP_3 -42.70
89 AP_4 -57.73
90 AP_5 -44.93
91 AP_1 -38.71
92 AP_2 -57.79
93 AP_3 -40.85
94 AP_4 -57.40
95 AP_5 -45.73
96 AP_1 -38.32
97 AP_2 -62.09
98 AP_3 -39.64
99 AP_4 -57.39
100 AP_5 -46.17
101 AP_1 -38.21
102 AP_2 -52.84
103 AP_3 -34.51
104 AP_4 -57.19
105 AP_5 -46.43
106 AP_1 -38.10
107 AP_2 -55.68
108 AP_3 -38.93
109 AP_4 -58.24
110 AP_5 -46.29
111 AP_1 -39.05
112 AP_2 -53.05
113 AP_3 -39.27
114 AP_4 -57.05
115 AP_5 -46.21
116 AP_1 -37.92
117 AP_2 -62.99
118 AP_3 -37.96
119 AP_4 -57.24
120 AP_5 -46.43
121 AP_1 -38.67
122 AP_2 -51.86
123 AP_3 -35.85
124 AP_4 -57.27
