8 6
1 AP_1 -31.48
2 AP_2 -48.55
3 AP_3 -40.02
4 AP_4 -58.87
5 AP_5 -52.20
6 AP_1 -31.11
7 AP_2 -55.09
8 AP_3 -40.65
9 AP_4 -59.30
10 AP_5 -52.31
11 AP_1 -31.74
12 AP_2 -55.42
13 AP_3 -44.84
14 AP_4 -58.97
15 AP_5 -52.21
16 AP_1 -32.39
17 AP_2 -57.47
18 AP_3 -43.46
19 AP_4 -59.32
20 AP_5 -51.53
21 AP_1 -31.44
22 AP_2 -58.20
23 AP_3 -36.56
24 AP_4 -58.71
25 AP_5 -51.97
26 AP_1 -31.23
27 AP_2 -55.91
28 AP_3 -46.04
29 AP_4 -58.62
30 AP_5 -52.94
31 AP_1 -31.06
32 AP_2 -53.14
33 AP_3 -34.94
34 AP_4 -58.92
35 AP_5 -51.74
36 AP_1 -31.01
37 AP_2 -64.17
38 AP_3 -38.59
39 AP_4 -58.79
40 AP_5 -51.52
41 AP_1 -31.39
42 AP_2 -62.10
43 AP_3 -33.89
44 AP_4 -58.62
45 AP_5 -52.84
46 AP_1 -31.95
47 AP_2 -58.65
48 AP_3 -39.11
49 AP_4 -59.28
50 AP_5 -53.19
51 AP_1 -30.53
52 AP_2 -56.58
53 AP_3 -43.38
54 AP_4 -58.72
55 AP_5 -51.81
56 AP_1 -32.01
57 AP_2 -62.02
58 AP_3 -41.13
59 AP_4 -58.83
60 AP_5 -51.95
61 AP_1 -31.88
62 AP_2 -54.13
63 AP_3 -33.67
64 AP_4 -59.34
65 AP_5 -53.17
66 AP_1 -30.68
67 AP_2 -54.13
68 AP_3 -42.06
69 AP_4 -59.24
70 AP_5 -52.40
71 AP_1 -31.00
72 AP_2 -49.63
73 AP_3 -43.61
74 AP_4 -58.77
75 AP_5 -52.23
76 AP_1 -31.56
77 AP_2 -56.85
78 AP_3 -39.12
79 AP_4 -59.47
80 AP_5 -52.63
81 AP_1 -30.54
82 AP_2 -51.28
83 AP_3 -41.29
84 AP_4 -58.88
85 AP_5 -52.55
86 AP_1 -31.36
87 AP_2 -60.29
88 AP_3 -35.32
89 AP_4 -58.22
90 AP_5 -51.22
91 AP_1 -30.28
92 AP_2 -62.42
93 AP_3 -37.57
94 AP_4 -59.12
95 AP_5 -52.61
96 AP_1 -30.97
97 AP_2 -60.10
98 AP_3 -43.94
99 AP_4 -58.48
100 AP_5 -51.12
101 AP_1 -31.57
102 AP_2 -64.83
103 AP_3 -39.86
104 AP_4 -58.62
105 AP_5 -52.30
106 AP_1 -31.09
107 AP_2 -63.59
108 AP_3 -38.70
109 AP_4 -59.00
110 AP_5 -51.78
111 AP_1 -31.33
112 AP_2 -56.96
113 AP_3 -41.00
114 AP_4 -59.16
115 AP_5 -53.76
116 AP_1 -32.00
117 AP_2 -62.25
118 AP_3 -40.48
119 AP_4 -59.05
120 AP_5 -51.28
121 AP_1 -30.95
122 AP_2 -58.43
123 AP_3 -26.80
124 AP_4 -59.48
125 AP_5 -53.19
126 AP_1 -30.91
127 AP_2 -56.73
128 AP_3 -46.81
129 AP_4 -58.95
130 AP_5 -51.38
131 AP_1 -32.19
132 AP_2 -51.01
133 AP_3 -40.22
134 AP_4 -58.49
135 AP_5 -53.31
136 AP_1 -30.74
137 AP_2 -54.43
138 AP_3 -38.52
139 AP_4 -58.96
140 AP_5 -52.73
141 AP_1 -30.99
142 AP_2 -52.21
143 AP_3 -40.21
144 AP_4 -59.04
145 AP_5 -52.31
146 AP_1 -30.55
147 AP_2 -64.39
148 AP_3 -39.77
149 AP_4 -58.62
150 AP_5 -51.34
151 AP_1 -31.62
152 AP_2 -57.48
153 AP_3 -38.10
154 AP_4 -59.50
155 AP_5 -52.30
156 AP_1 -31.92
157 AP_2 -53.62
158 AP_3 -40.26
159 AP_4 -59.29
160 AP_5 -52.45
161 AP_1 -30.88
162 AP_2 -59.91
163 AP_3 -43.96
164 AP_4 -59.36
165 AP_5 -52.21
166 AP_1 -31.92
167 AP_2 -67.16
168 AP_3 -43.58
169 AP_4 -58.80
170 AP_5 -53.02
171 AP_1 -30.76
172 AP_2 -49.97
173 AP_3 -40.76
174 AP_4 -59.15
175 AP_5 -51.11
176 AP_1 -31.98
177 AP_2 -52.31
178 AP_3 -27.98
179 AP_4 -59.25
180 AP_5 -50.71
181 AP_1 -31.34
182 AP_2 -49.23
183 AP_3 -44.59
184 AP_4 -59.03
185 AP_5 -51.62
186 AP_1 -30.62
187 AP_2 -56.65
188 AP_3 -38.97
189 AP_4 -59.30
190 AP_5 -53.77
191 AP_1 -31.84
192 AP_2 -51.09
193 AP_3 -33.52
194 AP_4 -58.52
195 AP_5 -52.20
196 AP_1 -31.04
197 AP_2 -58.85
198 AP_3 -42.44
199 AP_4 -59.62
200 AP_5 -52.66
201 AP_1 -31.67
202 AP_2 -57.65
203 AP_3 -39.13
204 AP_4 -58.47
205 AP_5 -53.06
206 AP_1 -30.51
207 AP_2 -65.35
208 AP_3 -57.77
209 AP_4 -58.89
210 AP_5 -52.00
211 AP_1 -30.15
212 AP_2 -56.30
213 AP_3 -40.59
214 AP_4 -59.05
215 AP_5 -53.23
216 AP_1 -30.86
217 AP_2 -60.30
218 AP_3 -46.54
219 AP_4 -59.81
220 AP_5 -52.52
221 AP_1 -31.52
222 AP_2 -60.55
223 AP_3 -39.17
224 AP_4 -58.75
225 AP_5 -52.04
226 AP_1 -30.98
227 AP_2 -48.37
228 AP_3 -31.60
229 AP_4 -59.22
230 AP_5 -51.63
231 AP_1 -32.48
232 AP_2 -53.14
233 AP_3 -41.16
234 AP_4 -58.58
235 AP_5 -50.64
236 AP_1 -31.93
237 AP_2 -54.44
238 AP_3 -37.88
239 AP_4 -58.64
240 AP_5 -51.95
241 AP_1 -31.32
242 AP_2 -61.27
243 AP_3 -45.30
244 AP_4 -58.80
245 AP_5 -51.87
246 AP_1 -31.75
247 AP_2 -56.97
248 AP_3 -39.65
249 AP_4 -58.95
250 AP_5 -52.68
251 AP_1 -31.80
252 AP_2 -52.58
253 AP_3 -40.57
254 AP_4 -58.63
255 AP_5 -52.22
256 AP_1 -31.94
257 AP_2 -65.65
258 AP_3 -49.08
259 AP_4 -58.58
260 AP_5 -52.74
261 AP_1 -29.80
262 AP_2 -50.17
263 AP_3 -43.62
264 AP_4 -59.53
265 AP_5 -51.74
266 AP_1 -31.18
267 AP_2 -56.15
268 AP_3 -34.50
269 AP_4 -58.41
270 AP_5 -52.19
271 AP_1 -31.32
272 AP_2 -62.71
273 AP_3 -31.86
274 AP_4 -59.56
275 AP_5 -52.94
276 AP_1 -30.00
277 AP_2 -62.54
278 AP_3 -39.20
279 AP_4 -59.23
280 AP_5 -52.36
281 AP_1 -31.79
282 AP_2 -56.65
283 AP_3 -35.55
284 AP_4 -58.51
285 AP_5 -52.31
286 AP_1 -30.81
287 AP_2 -54.98
288 AP_3 -40.45
289 AP_4 -59.09
290 AP_5 -52.17
291 AP_1 -30.91
292 AP_2 -47.01
293 AP_3 -44.74
294 AP_4 -58.78
295 AP_5 -50.82
296 AP_1 -31.05
297 AP_2 -46.94
298 AP_3 -32.37
299 AP_4 -58.64
300 AP_5 -54.09
