8 6
1 AP_1 -31.55
2 AP_2 -61.47
3 AP_3 -47.69
4 AP_1 -31.01
5 AP_2 -59.17
6 AP_3 -38.06
7 AP_1 -30.89
8 AP_2 -63.57
9 AP_3 -35.55
10 AP_1 -31.34
11 AP_2 -59.06
12 AP_3 -46.78
13 AP_1 -31.46
14 AP_2 -54.95
15 AP_3 -30.97
16 AP_1 -31.45
17 AP_2 -64.15
18 AP_3 -44.35
19 AP_1 -30.81
20 AP_2 -56.82
21 AP_3 -43.99
22 AP_1 -31.42
23 AP_2 -51.44
24 AP_3 -32.55
25 AP_1 -31.21
26 AP_2 -65.59
27 AP_3 -37.95
28 AP_1 -30.95
29 AP_2 -61.01
30 AP_3 -48.61
31 AP_1 -31.27
32 AP_2 -54.19
33 AP_3 -38.27
34 AP_1 -31.52
35 AP_2 -64.23
36 AP_3 -35.52
37 AP_1 -31.17
38 AP_2 -57.02
39 AP_3 -45.52
40 AP_1 -32.09
41 AP_2 -54.01
42 AP_3 -40.90
43 AP_1 -31.50
44 AP_2 -60.55
45 AP_3 -40.99
46 AP_1 -31.94
47 AP_2 -54.42
48 AP_3 -32.28
49 AP_1 -31.98
50 AP_2 -47.89
51 AP_3 -47.62
52 AP_1 -30.67
53 AP_2 -53.82
54 AP_3 -40.20
55 AP_1 -31.32
56 AP_2 -58.58
57 AP_3 -44.32
58 AP_1 -31.31
59 AP_2 -55.85
60 AP_3 -33.98
61 AP_1 -31.23
62 AP_2 -58.39
63 AP_3 -44.54
64 AP_1 -31.31
65 AP_2 -69.67
66 AP_3 -36.07
67 AP_1 -31.56
68 AP_2 -57.67
69 AP_3 -41.50
70 AP_1 -32.35
71 AP_2 -52.45
72 AP_3 -35.83
73 AP_1 -30.91
74 AP_2 -54.93
75 AP_3 -37.04
76 AP_1 -31.02
77 AP_2 -56.83
78 AP_3 -34.11
79 AP_1 -30.93
80 AP_2 -57.32
81 AP_3 -37.41
82 AP_1 -31.31
83 AP_2 -54.40
84 AP_3 -45.07
85 AP_1 -31.85
86 AP_2 -63.01
87 AP_3 -40.94
88 AP_1 -31.31
89 AP_2 -58.06
90 AP_3 -37.97
91 AP_1 -31.64
92 AP_2 -61.62
93 AP_3 -44.45
94 AP_1 -31.97
95 AP_2 -58.16
96 AP_3 -47.20
97 AP_1 -31.99
98 AP_2 -55.18
99 AP_3 -48.30
100 AP_1 -31.50
101 AP_2 -52.98
102 AP_3 -35.68
103 AP_1 -31.42
104 AP_2 -54.10
105 AP_3 -34.71
106 AP_1 -31.56
107 AP_2 -48.10
108 AP_3 -40.73
109 AP_1 -31.32
110 AP_2 -58.80
111 AP_3 -36.28
112 AP_1 -31.50
113 AP_2 -59.08
114 AP_3 -40.04
115 AP_1 -31.25
116 AP_2 -54.84
117 AP_3 -37.92
118 AP_1 -30.98
119 AP_2 -57.37
120 AP_3 -41.94
121 AP_1 -31.28
122 AP_2 -52.35
123 AP_3 -41.89
124 AP_1 -31.98
125 AP_2 -56.16
126 AP_3 -39.51
127 AP_1 -30.93
128 AP_2 -66.91
129 AP_3 -40.83
130 AP_1 -30.61
131 AP_2 -51.55
132 AP_3 -41.66
133 AP_1 -31.82
134 AP_2 -57.54
135 AP_3 -40.40
136 AP_1 -31.73
137 AP_2 -52.46
138 AP_3 -35.92
139 AP_1 -31.98
140 AP_2 -58.15
141 AP_3 -40.26
142 AP_1 -31.38
143 AP_2 -51.14
144 AP_3 -44.89
145 AP_1 -31.95
146 AP_2 -69.33
147 AP_3 -38.33
148 AP_1 -31.33
149 AP_2 -52.89
150 AP_3 -35.25
