4 15
1 AP_1 -45.01
2 AP_2 -45.43
3 AP_3 -42.42
4 AP_1 -45.29
5 AP_2 -47.07
6 AP_3 -38.09
7 AP_1 -45.37
8 AP_2 -38.43
9 AP_3 -34.19
10 AP_1 -46.31
11 AP_2 -53.84
12 AP_3 -46.55
13 AP_1 -44.95
14 AP_2 -54.09
15 AP_3 -41.88
16 AP_1 -45.06
17 AP_2 -41.44
18 AP_3 -50.34
19 AP_1 -44.22
20 AP_2 -48.99
21 AP_3 -42.82
22 AP_1 -44.16
23 AP_2 -45.10
24 AP_3 -50.26
25 AP_1 -46.09
26 AP_2 -54.00
27 AP_3 -41.42
28 AP_1 -44.74
29 AP_2 -42.55
30 AP_3 -35.93
31 AP_1 -45.36
32 AP_2 -49.21
33 AP_3 -39.27
34 AP_1 -44.95
35 AP_2 -40.14
36 AP_3 -43.57
37 AP_1 -44.84
38 AP_2 -45.65
39 AP_3 -45.27
40 AP_1 -45.12
41 AP_2 -50.74
42 AP_3 -41.88
43 AP_1 -43.98
44 AP_2 -54.42
45 AP_3 -43.23
46 AP_1 -45.60
47 AP_2 -39.35
48 AP_3 -40.84
49 AP_1 -45.56
50 AP_2 -48.30
51 AP_3 -44.96
52 AP_1 -46.18
53 AP_2 -47.89
54 AP_3 -38.47
55 AP_1 -45.03
56 AP_2 -55.89
57 AP_3 -44.47
58 AP_1 -46.03
59 AP_2 -52.32
60 AP_3 -41.94
61 AP_1 -45.12
62 AP_2 -42.65
63 AP_3 -44.24
64 AP_1 -45.13
65 AP_2 -48.17
66 AP_3 -42.16
67 AP_1 -44.83
68 AP_2 -44.64
69 AP_3 -41.54
70 AP_1 -45.27
71 AP_2 -50.78
72 AP_3 -38.33
73 AP_1 -46.32
74 AP_2 -44.62
75 AP_3 -48.70
76 AP_1 -44.89
77 AP_2 -48.50
78 AP_3 -43.05
79 AP_1 -45.01
80 AP_2 -41.42
81 AP_3 -43.13
82 AP_1 -45.76
83 AP_2 -41.49
84 AP_3 -26.74
85 AP_1 -44.87
86 AP_2 -45.00
87 AP_3 -39.12
88 AP_1 -45.50
89 AP_2 -40.70
90 AP_3 -47.08
91 AP_1 -45.60
92 AP_2 -48.10
93 AP_3 -42.77
94 AP_1 -45.73
95 AP_2 -52.17
96 AP_3 -39.33
97 AP_1 -45.43
98 AP_2 -49.13
99 AP_3 -28.72
100 AP_1 -46.02
101 AP_2 -47.64
102 AP_3 -41.41
103 AP_1 -45.49
104 AP_2 -44.58
105 AP_3 -44.13
106 AP_1 -45.70
107 AP_2 -47.17
108 AP_3 -34.78
109 AP_1 -45.49
110 AP_2 -49.83
111 AP_3 -40.09
112 AP_1 -45.35
113 AP_2 -44.91
114 AP_3 -34.35
115 AP_1 -44.65
116 AP_2 -41.02
117 AP_3 -39.52
118 AP_1 -45.31
119 AP_2 -48.34
120 AP_3 -42.46
121 AP_1 -45.61
122 AP_2 -59.82
123 AP_3 -40.08
124 AP_1 -45.19
125 AP_2 -46.39
126 AP_3 -39.26
127 AP_1 -45.14
128 AP_2 -57.74
129 AP_3 -48.66
130 AP_1 -44.26
131 AP_2 -53.45
132 AP_3 -45.73
133 AP_1 -44.55
134 AP_2 -39.25
135 AP_3 -44.76
136 AP_1 -46.34
137 AP_2 -46.34
138 AP_3 -40.58
139 AP_1 -44.66
140 AP_2 -52.83
141 AP_3 -43.89
142 AP_1 -44.57
143 AP_2 -48.40
144 AP_3 -51.56
145 AP_1 -45.71
146 AP_2 -43.95
147 AP_3 -47.13
148 AP_1 -45.84
149 AP_2 -35.03
150 AP_3 -35.12
