11 3
1 AP_1 -41.29
2 AP_2 -57.04
3 AP_3 -45.98
4 AP_1 -40.79
5 AP_2 -60.46
6 AP_3 -46.40
7 AP_1 -41.96
8 AP_2 -68.12
9 AP_3 -36.26
10 AP_1 -41.02
11 AP_2 -63.15
12 AP_3 -35.64
13 AP_1 -40.80
14 AP_2 -62.57
15 AP_3 -36.62
16 AP_1 -40.52
17 AP_2 -62.42
18 AP_3 -44.98
19 AP_1 -40.68
20 AP_2 -69.68
21 AP_3 -42.53
22 AP_1 -40.81
23 AP_2 -55.31
24 AP_3 -39.75
25 AP_1 -40.96
26 AP_2 -57.05
27 AP_3 -40.09
28 AP_1 -40.88
29 AP_2 -51.36
30 AP_3 -48.66
31 AP_1 -40.17
32 AP_2 -63.30
33 AP_3 -39.61
34 AP_1 -41.37
35 AP_2 -59.41
36 AP_3 -47.26
37 AP_1 -40.87
38 AP_2 -52.53
39 AP_3 -36.70
40 AP_1 -41.89
41 AP_2 -60.73
42 AP_3 -37.49
43 AP_1 -41.84
44 AP_2 -56.98
45 AP_3 -42.36
46 AP_1 -41.24
47 AP_2 -51.02
48 AP_3 -42.71
49 AP_1 -40.95
50 AP_2 -51.39
51 AP_3 -37.85
52 AP_1 -41.93
53 AP_2 -59.34
54 AP_3 -41.93
55 AP_1 -41.50
56 AP_2 -57.29
57 AP_3 -30.45
58 AP_1 -40.76
59 AP_2 -63.31
60 AP_3 -25.66
61 AP_1 -40.25
62 AP_2 -55.68
63 AP_3 -44.59
64 AP_1 -41.36
65 AP_2 -48.29
66 AP_3 -44.46
67 AP_1 -40.28
68 AP_2 -52.04
69 AP_3 -44.85
70 AP_1 -41.17
71 AP_2 -72.63
72 AP_3 -40.16
73 AP_1 -39.91
74 AP_2 -57.52
75 AP_3 -41.14
76 AP_1 -41.50
77 AP_2 -57.90
78 AP_3 -38.83
79 AP_1 -40.38
80 AP_2 -63.00
81 AP_3 -39.71
82 AP_1 -40.74
83 AP_2 -65.83
84 AP_3 -38.26
85 AP_1 -41.37
86 AP_2 -65.73
87 AP_3 -33.28
88 AP_1 -40.71
89 AP_2 -61.38
90 AP_3 -44.92
91 AP_1 -41.31
92 AP_2 -50.75
93 AP_3 -42.58
94 AP_1 -42.21
95 AP_2 -62.41
96 AP_3 -41.56
97 AP_1 -41.14
98 AP_2 -61.12
99 AP_3 -41.84
100 AP_1 -41.04
101 AP_2 -64.80
102 AP_3 -38.31
103 AP_1 -41.52
104 AP_2 -56.25
105 AP_3 -37.92
106 AP_1 -41.28
107 AP_2 -67.01
108 AP_3 -37.71
109 AP_1 -40.29
110 AP_2 -60.28
111 AP_3 -38.42
112 AP_1 -41.22
113 AP_2 -63.49
114 AP_3 -37.99
115 AP_1 -40.97
116 AP_2 -59.84
117 AP_3 -38.64
118 AP_1 -41.21
119 AP_2 -63.54
120 AP_3 -43.74
121 AP_1 -40.62
122 AP_2 -59.17
123 AP_3 -43.41
124 AP_1 -41.36
125 AP_2 -61.99
126 AP_3 -40.58
127 AP_1 -40.79
128 AP_2 -65.29
129 AP_3 -40.95
130 AP_1 -41.14
131 AP_2 -52.77
132 AP_3 -42.32
133 AP_1 -40.93
134 AP_2 -58.41
135 AP_3 -41.23
136 AP_1 -40.54
137 AP_2 -58.13
138 AP_3 -44.35
139 AP_1 -41.38
140 AP_2 -55.23
141 AP_3 -38.94
142 AP_1 -41.43
143 AP_2 -50.94
144 AP_3 -45.16
145 AP_1 -40.18
146 AP_2 -51.98
147 AP_3 -45.46
148 AP_1 -41.08
149 AP_2 -59.85
150 AP_3 -52.07
