14 9
1 AP_1 -44.15
2 AP_2 -44.77
3 AP_3 -40.26
4 AP_1 -43.87
5 AP_2 -45.24
6 AP_3 -33.31
7 AP_1 -45.13
8 AP_2 -58.15
9 AP_3 -32.21
10 AP_1 -45.36
11 AP_2 -53.80
12 AP_3 -28.79
13 AP_1 -45.09
14 AP_2 -63.67
15 AP_3 -30.87
16 AP_1 -44.44
17 AP_2 -50.63
18 AP_3 -34.39
19 AP_1 -44.77
20 AP_2 -53.50
21 AP_3 -36.40
22 AP_1 -44.70
23 AP_2 -60.97
24 AP_3 -32.50
25 AP_1 -45.01
26 AP_2 -60.24
27 AP_3 -37.20
28 AP_1 -44.74
29 AP_2 -49.21
30 AP_3 -37.71
31 AP_1 -45.07
32 AP_2 -58.27
33 AP_3 -41.64
34 AP_1 -43.16
35 AP_2 -55.85
36 AP_3 -36.10
37 AP_1 -44.27
38 AP_2 -54.60
39 AP_3 -29.64
40 AP_1 -45.76
41 AP_2 -62.98
42 AP_3 -34.64
43 AP_1 -44.48
44 AP_2 -61.83
45 AP_3 -36.57
46 AP_1 -44.13
47 AP_2 -60.27
48 AP_3 -31.19
49 AP_1 -44.80
50 AP_2 -47.47
51 AP_3 -39.38
52 AP_1 -44.18
53 AP_2 -59.87
54 AP_3 -42.57
55 AP_1 -44.47
56 AP_2 -57.32
57 AP_3 -34.09
58 AP_1 -44.70
59 AP_2 -56.34
60 AP_3 -26.80
61 AP_1 -44.29
62 AP_2 -57.95
63 AP_3 -33.59
64 AP_1 -45.48
65 AP_2 -47.33
66 AP_3 -34.01
67 AP_1 -44.20
68 AP_2 -59.64
69 AP_3 -36.58
70 AP_1 -45.26
71 AP_2 -61.21
72 AP_3 -40.87
73 AP_1 -45.13
74 AP_2 -58.66
75 AP_3 -31.79
76 AP_1 -44.69
77 AP_2 -53.05
78 AP_3 -36.35
79 AP_1 -44.21
80 AP_2 -56.78
81 AP_3 -38.48
82 AP_1 -44.04
83 AP_2 -55.98
84 AP_3 -33.88
85 AP_1 -44.26
86 AP_2 -53.90
87 AP_3 -36.73
88 AP_1 -44.44
89 AP_2 -66.04
90 AP_3 -34.62
91 AP_1 -43.93
92 AP_2 -54.03
93 AP_3 -31.54
94 AP_1 -44.46
95 AP_2 -69.75
96 AP_3 -34.94
97 AP_1 -44.22
98 AP_2 -48.90
99 AP_3 -33.22
100 AP_1 -44.65
101 AP_2 -53.25
102 AP_3 -33.99
103 AP_1 -43.93
104 AP_2 -56.99
105 AP_3 -31.91
106 AP_1 -45.15
107 AP_2 -52.53
108 AP_3 -34.44
109 AP_1 -44.49
110 AP_2 -56.12
111 AP_3 -27.68
112 AP_1 -44.67
113 AP_2 -61.71
114 AP_3 -41.54
115 AP_1 -45.50
116 AP_2 -54.55
117 AP_3 -38.28
118 AP_1 -44.46
119 AP_2 -63.17
120 AP_3 -29.68
121 AP_1 -44.18
122 AP_2 -56.63
123 AP_3 -36.40
124 AP_1 -44.48
125 AP_2 -69.12
126 AP_3 -29.55
127 AP_1 -44.79
128 AP_2 -53.37
129 AP_3 -34.59
130 AP_1 -45.09
131 AP_2 -57.78
132 AP_3 -29.50
133 AP_1 -44.90
134 AP_2 -58.98
135 AP_3 -32.79
136 AP_1 -45.05
137 AP_2 -50.52
138 AP_3 -27.06
139 AP_1 -45.14
140 AP_2 -56.60
141 AP_3 -32.26
142 AP_1 -44.16
143 AP_2 -58.03
144 AP_3 -33.06
145 AP_1 -44.01
146 AP_2 -55.67
147 AP_3 -43.16
148 AP_1 -44.29
149 AP_2 -51.88
150 AP_3 -37.83
