11 18
1 AP_1 -48.62
2 AP_2 -34.16
3 AP_3 -31.19
4 AP_1 -48.73
5 AP_2 -50.79
6 AP_3 -36.99
7 AP_1 -48.17
8 AP_2 -46.99
9 AP_3 -34.98
10 AP_1 -48.63
11 AP_2 -47.49
12 AP_3 -32.40
13 AP_1 -48.31
14 AP_2 -46.34
15 AP_3 -33.81
16 AP_1 -48.13
17 AP_2 -48.62
18 AP_3 -35.18
19 AP_1 -48.14
20 AP_2 -53.65
21 AP_3 -44.13
22 AP_1 -48.60
23 AP_2 -56.29
24 AP_3 -34.55
25 AP_1 -49.17
26 AP_2 -36.57
27 AP_3 -30.33
28 AP_1 -48.14
29 AP_2 -42.36
30 AP_3 -35.11
31 AP_1 -49.51
32 AP_2 -44.92
33 AP_3 -37.58
34 AP_1 -48.57
35 AP_2 -52.87
36 AP_3 -33.74
37 AP_1 -48.51
38 AP_2 -50.99
39 AP_3 -31.01
40 AP_1 -49.49
41 AP_2 -43.70
42 AP_3 -34.47
43 AP_1 -48.31
44 AP_2 -55.99
45 AP_3 -38.53
46 AP_1 -48.56
47 AP_2 -54.09
48 AP_3 -37.98
49 AP_1 -47.55
50 AP_2 -44.41
51 AP_3 -36.36
52 AP_1 -47.90
53 AP_2 -48.14
54 AP_3 -36.73
55 AP_1 -48.82
56 AP_2 -47.36
57 AP_3 -38.74
58 AP_1 -48.28
59 AP_2 -54.03
60 AP_3 -32.47
61 AP_1 -47.48
62 AP_2 -54.44
63 AP_3 -33.36
64 AP_1 -47.84
65 AP_2 -47.15
66 AP_3 -28.09
67 AP_1 -48.30
68 AP_2 -52.89
69 AP_3 -25.18
70 AP_1 -47.99
71 AP_2 -51.76
72 AP_3 -33.21
73 AP_1 -48.21
74 AP_2 -23.45
75 AP_3 -36.30
76 AP_1 -48.84
77 AP_2 -52.79
78 AP_3 -30.98
79 AP_1 -48.72
80 AP_2 -46.27
81 AP_3 -38.76
82 AP_1 -48.82
83 AP_2 -49.41
84 AP_3 -37.25
85 AP_1 -48.89
86 AP_2 -44.76
87 AP_3 -43.05
88 AP_1 -48.34
89 AP_2 -52.94
90 AP_3 -34.42
91 AP_1 -48.43
92 AP_2 -49.58
93 AP_3 -40.41
94 AP_1 -49.49
95 AP_2 -39.58
96 AP_3 -34.97
97 AP_1 -48.96
98 AP_2 -46.58
99 AP_3 -37.05
100 AP_1 -48.60
101 AP_2 -51.70
102 AP_3 -39.56
103 AP_1 -48.39
104 AP_2 -43.24
105 AP_3 -32.62
106 AP_1 -48.27
107 AP_2 -51.46
108 AP_3 -38.88
109 AP_1 -48.96
110 AP_2 -46.55
111 AP_3 -45.00
112 AP_1 -47.44
113 AP_2 -42.09
114 AP_3 -37.02
115 AP_1 -48.45
116 AP_2 -42.07
117 AP_3 -40.05
118 AP_1 -47.94
119 AP_2 -49.74
120 AP_3 -42.94
121 AP_1 -47.70
122 AP_2 -44.97
123 AP_3 -34.46
124 AP_1 -47.33
125 AP_2 -37.87
126 AP_3 -32.30
127 AP_1 -47.75
128 AP_2 -45.05
129 AP_3 -36.45
130 AP_1 -48.63
131 AP_2 -36.28
132 AP_3 -37.51
133 AP_1 -48.85
134 AP_2 -44.17
135 AP_3 -37.14
136 AP_1 -49.48
137 AP_2 -55.31
138 AP_3 -40.38
139 AP_1 -48.13
140 AP_2 -59.54
141 AP_3 -31.63
142 AP_1 -47.02
143 AP_2 -42.26
144 AP_3 -26.75
145 AP_1 -48.04
146 AP_2 -54.13
147 AP_3 -39.26
148 AP_1 -47.60
149 AP_2 -43.76
150 AP_3 -45.51
