18 6
1 AP_1 -48.27
2 AP_2 -62.14
3 AP_3 -27.53
4 AP_1 -47.34
5 AP_2 -63.35
6 AP_3 -37.69
7 AP_1 -47.48
8 AP_2 -49.25
9 AP_3 -41.19
10 AP_1 -47.20
11 AP_2 -62.75
12 AP_3 -34.07
13 AP_1 -47.04
14 AP_2 -64.19
15 AP_3 -38.20
16 AP_1 -48.16
17 AP_2 -65.12
18 AP_3 -49.06
19 AP_1 -48.50
20 AP_2 -62.19
21 AP_3 -37.30
22 AP_1 -46.64
23 AP_2 -64.91
24 AP_3 -34.13
25 AP_1 -47.18
26 AP_2 -62.68
27 AP_3 -38.94
28 AP_1 -47.84
29 AP_2 -57.72
30 AP_3 -40.18
31 AP_1 -47.50
32 AP_2 -61.88
33 AP_3 -39.20
34 AP_1 -47.67
35 AP_2 -63.78
36 AP_3 -35.63
37 AP_1 -47.58
38 AP_2 -61.94
39 AP_3 -33.39
40 AP_1 -47.44
41 AP_2 -48.32
42 AP_3 -32.28
43 AP_1 -47.16
44 AP_2 -55.19
45 AP_3 -34.47
46 AP_1 -47.12
47 AP_2 -62.80
48 AP_3 -40.99
49 AP_1 -47.07
50 AP_2 -54.62
51 AP_3 -36.85
52 AP_1 -47.92
53 AP_2 -53.16
54 AP_3 -42.34
55 AP_1 -47.90
56 AP_2 -65.60
57 AP_3 -34.21
58 AP_1 -46.78
59 AP_2 -66.01
60 AP_3 -38.71
61 AP_1 -47.66
62 AP_2 -64.47
63 AP_3 -39.45
64 AP_1 -47.21
65 AP_2 -76.81
66 AP_3 -36.23
67 AP_1 -48.57
68 AP_2 -64.88
69 AP_3 -36.35
70 AP_1 -47.93
71 AP_2 -60.37
72 AP_3 -36.95
73 AP_1 -47.11
74 AP_2 -66.25
75 AP_3 -27.90
76 AP_1 -46.89
77 AP_2 -55.39
78 AP_3 -40.67
79 AP_1 -47.21
80 AP_2 -58.07
81 AP_3 -43.61
82 AP_1 -47.62
83 AP_2 -59.68
84 AP_3 -35.53
85 AP_1 -47.31
86 AP_2 -62.49
87 AP_3 -34.95
88 AP_1 -47.67
89 AP_2 -55.07
90 AP_3 -36.65
91 AP_1 -47.85
92 AP_2 -54.44
93 AP_3 -39.15
94 AP_1 -47.48
95 AP_2 -51.40
96 AP_3 -47.38
97 AP_1 -47.41
98 AP_2 -55.78
99 AP_3 -42.04
100 AP_1 -47.28
101 AP_2 -58.92
102 AP_3 -34.14
103 AP_1 -47.71
104 AP_2 -60.91
105 AP_3 -38.98
106 AP_1 -47.61
107 AP_2 -55.26
108 AP_3 -34.87
109 AP_1 -47.94
110 AP_2 -60.07
111 AP_3 -26.96
112 AP_1 -48.13
113 AP_2 -60.66
114 AP_3 -31.20
115 AP_1 -47.52
116 AP_2 -65.22
117 AP_3 -25.37
118 AP_1 -47.21
119 AP_2 -55.15
120 AP_3 -40.41
121 AP_1 -46.81
122 AP_2 -60.07
123 AP_3 -37.91
124 AP_1 -47.68
125 AP_2 -52.89
126 AP_3 -38.13
127 AP_1 -47.46
128 AP_2 -68.91
129 AP_3 -43.14
130 AP_1 -47.65
131 AP_2 -66.77
132 AP_3 -38.48
133 AP_1 -47.34
134 AP_2 -60.49
135 AP_3 -34.92
136 AP_1 -47.24
137 AP_2 -61.04
138 AP_3 -36.63
139 AP_1 -48.88
140 AP_2 -62.75
141 AP_3 -48.58
142 AP_1 -47.11
143 AP_2 -56.19
144 AP_3 -27.40
145 AP_1 -48.28
146 AP_2 -59.10
147 AP_3 -38.34
148 AP_1 -47.63
149 AP_2 -48.38
150 AP_3 -39.41
