3 7
1 AP_1 -34.91
2 AP_2 -70.03
3 AP_3 -39.49
4 AP_1 -35.10
5 AP_2 -59.22
6 AP_3 -42.25
7 AP_1 -35.92
8 AP_2 -60.65
9 AP_3 -37.92
10 AP_1 -35.70
11 AP_2 -57.95
12 AP_3 -43.09
13 AP_1 -36.13
14 AP_2 -57.74
15 AP_3 -46.03
16 AP_1 -35.62
17 AP_2 -63.64
18 AP_3 -43.33
19 AP_1 -35.28
20 AP_2 -58.24
21 AP_3 -32.79
22 AP_1 -35.59
23 AP_2 -52.63
24 AP_3 -42.10
25 AP_1 -34.84
26 AP_2 -51.81
27 AP_3 -38.18
28 AP_1 -35.76
29 AP_2 -56.50
30 AP_3 -39.65
31 AP_1 -34.52
32 AP_2 -51.99
33 AP_3 -41.64
34 AP_1 -34.91
35 AP_2 -60.77
36 AP_3 -36.40
37 AP_1 -35.53
38 AP_2 -62.85
39 AP_3 -41.41
40 AP_1 -36.61
41 AP_2 -61.54
42 AP_3 -40.98
43 AP_1 -35.47
44 AP_2 -49.66
45 AP_3 -42.31
46 AP_1 -35.35
47 AP_2 -52.97
48 AP_3 -35.08
49 AP_1 -35.35
50 AP_2 -48.01
51 AP_3 -42.32
52 AP_1 -35.66
53 AP_2 -61.85
54 AP_3 -38.39
55 AP_1 -35.48
56 AP_2 -59.06
57 AP_3 -45.43
58 AP_1 -34.80
59 AP_2 -56.96
60 AP_3 -44.04
61 AP_1 -34.61
62 AP_2 -59.39
63 AP_3 -42.16
64 AP_1 -35.97
65 AP_2 -55.54
66 AP_3 -39.42
67 AP_1 -35.28
68 AP_2 -50.53
69 AP_3 -46.48
70 AP_1 -36.23
71 AP_2 -62.58
72 AP_3 -48.15
73 AP_1 -34.88
74 AP_2 -58.01
75 AP_3 -38.40
76 AP_1 -35.64
77 AP_2 -52.06
78 AP_3 -35.44
79 AP_1 -35.52
80 AP_2 -61.26
81 AP_3 -43.82
82 AP_1 -36.44
83 AP_2 -63.17
84 AP_3 -33.87
85 AP_1 -35.17
86 AP_2 -57.39
87 AP_3 -38.99
88 AP_1 -34.81
89 AP_2 -68.93
90 AP_3 -35.53
91 AP_1 -35.78
92 AP_2 -62.73
93 AP_3 -43.14
94 AP_1 -36.03
95 AP_2 -53.73
96 AP_3 -45.48
97 AP_1 -36.31
98 AP_2 -67.31
99 AP_3 -34.99
100 AP_1 -35.62
101 AP_2 -54.91
102 AP_3 -48.49
103 AP_1 -34.85
104 AP_2 -50.52
105 AP_3 -40.32
106 AP_1 -35.41
107 AP_2 -56.58
108 AP_3 -45.12
109 AP_1 -35.27
110 AP_2 -51.14
111 AP_3 -39.05
112 AP_1 -34.75
113 AP_2 -54.42
114 AP_3 -34.34
115 AP_1 -36.10
116 AP_2 -55.82
117 AP_3 -35.77
118 AP_1 -36.06
119 AP_2 -57.11
120 AP_3 -39.04
121 AP_1 -34.50
122 AP_2 -54.79
123 AP_3 -45.26
124 AP_1 -34.57
125 AP_2 -46.80
126 AP_3 -46.16
127 AP_1 -34.56
128 AP_2 -63.02
129 AP_3 -44.55
130 AP_1 -35.36
131 AP_2 -60.01
132 AP_3 -28.08
133 AP_1 -34.12
134 AP_2 -62.71
135 AP_3 -44.68
136 AP_1 -35.80
137 AP_2 -60.10
138 AP_3 -38.01
139 AP_1 -36.21
140 AP_2 -55.44
141 AP_3 -52.41
142 AP_1 -35.59
143 AP_2 -49.73
144 AP_3 -40.80
145 AP_1 -35.71
146 AP_2 -61.67
147 AP_3 -42.32
148 AP_1 -35.14
149 AP_2 -60.29
150 AP_3 -37.10
