14 5
1 AP_1 -43.61
2 AP_2 -53.75
3 AP_3 -34.16
4 AP_1 -44.95
5 AP_2 -61.41
6 AP_3 -40.78
7 AP_1 -43.51
8 AP_2 -66.58
9 AP_3 -37.20
10 AP_1 -43.97
11 AP_2 -59.42
12 AP_3 -37.05
13 AP_1 -45.24
14 AP_2 -54.83
15 AP_3 -34.40
16 AP_1 -43.95
17 AP_2 -60.22
18 AP_3 -44.28
19 AP_1 -43.68
20 AP_2 -55.44
21 AP_3 -36.25
22 AP_1 -44.31
23 AP_2 -57.87
24 AP_3 -39.58
25 AP_1 -44.75
26 AP_2 -59.92
27 AP_3 -44.89
28 AP_1 -44.60
29 AP_2 -63.94
30 AP_3 -36.95
31 AP_1 -44.46
32 AP_2 -61.59
33 AP_3 -42.25
34 AP_1 -44.00
35 AP_2 -54.22
36 AP_3 -38.90
37 AP_1 -43.91
38 AP_2 -64.17
39 AP_3 -42.62
40 AP_1 -43.46
41 AP_2 -45.24
42 AP_3 -32.39
43 AP_1 -44.30
44 AP_2 -52.88
45 AP_3 -44.24
46 AP_1 -44.23
47 AP_2 -64.20
48 AP_3 -39.38
49 AP_1 -44.77
50 AP_2 -54.35
51 AP_3 -40.67
52 AP_1 -44.34
53 AP_2 -55.60
54 AP_3 -43.64
55 AP_1 -43.19
56 AP_2 -54.46
57 AP_3 -37.02
58 AP_1 -45.45
59 AP_2 -62.50
60 AP_3 -45.84
61 AP_1 -43.82
62 AP_2 -58.76
63 AP_3 -38.85
64 AP_1 -44.12
65 AP_2 -57.42
66 AP_3 -34.52
67 AP_1 -43.63
68 AP_2 -61.28
69 AP_3 -41.02
70 AP_1 -44.19
71 AP_2 -60.72
72 AP_3 -37.93
73 AP_1 -43.76
74 AP_2 -55.61
75 AP_3 -38.45
76 AP_1 -44.95
77 AP_2 -61.75
78 AP_3 -39.35
79 AP_1 -44.42
80 AP_2 -71.24
81 AP_3 -39.23
82 AP_1 -44.40
83 AP_2 -60.75
84 AP_3 -40.77
85 AP_1 -43.63
86 AP_2 -52.68
87 AP_3 -42.30
88 AP_1 -44.14
89 AP_2 -66.23
90 AP_3 -41.25
91 AP_1 -43.82
92 AP_2 -53.95
93 AP_3 -38.39
94 AP_1 -43.94
95 AP_2 -57.71
96 AP_3 -36.23
97 AP_1 -43.25
98 AP_2 -58.36
99 AP_3 -36.67
100 AP_1 -44.55
101 AP_2 -61.98
102 AP_3 -40.35
103 AP_1 -43.95
104 AP_2 -62.03
105 AP_3 -35.82
106 AP_1 -44.15
107 AP_2 -54.92
108 AP_3 -48.08
109 AP_1 -44.27
110 AP_2 -53.30
111 AP_3 -41.78
112 AP_1 -43.68
113 AP_2 -56.19
114 AP_3 -41.40
115 AP_1 -44.04
116 AP_2 -62.55
117 AP_3 -39.54
118 AP_1 -44.18
119 AP_2 -51.53
120 AP_3 -37.98
121 AP_1 -44.55
122 AP_2 -55.48
123 AP_3 -30.37
124 AP_1 -44.17
125 AP_2 -59.48
126 AP_3 -32.45
127 AP_1 -44.32
128 AP_2 -56.20
129 AP_3 -39.37
130 AP_1 -44.03
131 AP_2 -59.14
132 AP_3 -38.08
133 AP_1 -43.40
134 AP_2 -57.34
135 AP_3 -45.64
136 AP_1 -44.31
137 AP_2 -50.59
138 AP_3 -46.25
139 AP_1 -44.45
140 AP_2 -57.02
141 AP_3 -34.60
142 AP_1 -44.27
143 AP_2 -63.12
144 AP_3 -41.91
145 AP_1 -43.58
146 AP_2 -64.24
147 AP_3 -38.25
148 AP_1 -43.58
149 AP_2 -62.85
150 AP_3 -31.68
